line,nr_przystanku,nr_zespolu,symbol_2,symbol_1,brygada,kierunek,trasa,czas
210,02,6117,null,t,6,Skibińskiego,TP-TRU,22:46:00
210,02,6117,null,t,2,Skibińskiego,TP-TRU,23:16:00
210,02,6117,null,t,6,Skibińskiego,TP-TRU,23:46:00
210,02,6117,null,t,472,Skibińskiego,TP-TRU,24:50:00
210,01,6116,null,null,1,Metro Młociny,TP-MML,04:20:00
210,01,6116,null,q,3,Metro Młociny,TP-MML-H,04:35:00
210,01,6116,null,q,5,Metro Młociny,TP-MML-H,05:05:00
210,01,6116,null,q,2,Metro Młociny,TP-MML-H,05:35:00
210,01,6116,null,q,4,Metro Młociny,TP-MML-H,06:05:00
210,01,6116,null,null,5,Metro Młociny,TP-MML,06:24:00
210,01,6116,null,null,6,Metro Młociny,TP-MML,06:34:00
210,01,6116,null,null,2,Metro Młociny,TP-MML,06:54:00
210,01,6116,null,m,431,Metro Marymont,TX-MRM,07:04:00
210,01,6116,null,null,3,Metro Młociny,TP-MML,07:17:00
210,01,6116,null,null,4,Metro Młociny,TP-MML,07:32:00
210,01,6116,null,q,5,Metro Młociny,TP-MML-H,07:43:00
210,01,6116,null,null,6,Metro Młociny,TP-MML,08:02:00
210,01,6116,null,null,1,Metro Młociny,TP-MML,08:17:00
210,01,6116,null,null,3,Metro Młociny,TP-MML,08:47:00
210,01,6116,null,null,4,Metro Młociny,TP-MML,09:02:00
210,01,6116,null,null,5,Metro Młociny,TP-MML,09:17:00
210,01,6116,null,null,1,Metro Młociny,TP-MML,09:47:00
210,01,6116,null,null,2,Metro Młociny,TP-MML,10:02:00
210,01,6116,null,null,3,Metro Młociny,TP-MML,10:17:00
210,01,6116,null,null,4,Metro Młociny,TP-MML,10:32:00
210,01,6116,null,null,5,Metro Młociny,TP-MML,10:47:00
210,01,6116,null,null,6,Metro Młociny,TP-MML,11:02:00
210,01,6116,null,null,1,Metro Młociny,TP-MML,11:17:00
210,01,6116,null,null,3,Metro Młociny,TP-MML,11:47:00
210,01,6116,null,null,4,Metro Młociny,TP-MML,12:02:00
210,01,6116,null,null,5,Metro Młociny,TP-MML,12:17:00
210,01,6116,null,null,6,Metro Młociny,TP-MML,12:32:00
210,01,6116,null,null,1,Metro Młociny,TP-MML,12:47:00
210,01,6116,null,null,2,Metro Młociny,TP-MML,13:02:00
210,01,6116,null,null,3,Metro Młociny,TP-MML,13:17:00
210,01,6116,null,null,5,Metro Młociny,TP-MML,13:47:00
210,01,6116,null,null,6,Metro Młociny,TP-MML,14:02:00
210,01,6116,null,null,1,Metro Młociny,TP-MML,14:17:00
210,01,6116,null,null,2,Metro Młociny,TP-MML,14:32:00
210,01,6116,null,null,3,Metro Młociny,TP-MML,14:47:00
210,01,6116,null,null,4,Metro Młociny,TP-MML,15:02:00
210,01,6116,null,null,5,Metro Młociny,TP-MML,15:17:00
210,01,6116,null,null,1,Metro Młociny,TP-MML,15:47:00
210,01,6116,null,null,2,Metro Młociny,TP-MML,16:02:00
210,01,6116,null,null,3,Metro Młociny,TP-MML,16:17:00
210,01,6116,null,null,4,Metro Młociny,TP-MML,16:32:00
210,01,6116,null,null,5,Metro Młociny,TP-MML,16:47:00
210,01,6116,null,null,6,Metro Młociny,TP-MML,17:02:00
210,01,6116,null,null,1,Metro Młociny,TP-MML,17:17:00
210,01,6116,null,null,3,Metro Młociny,TP-MML,17:47:00
210,01,6116,null,null,4,Metro Młociny,TP-MML,18:02:00
210,01,6116,null,null,5,Metro Młociny,TP-MML,18:17:00
210,01,6116,null,null,6,Metro Młociny,TP-MML,18:32:00
210,01,6116,null,null,1,Metro Młociny,TP-MML,18:47:00
210,01,6116,null,null,2,Metro Młociny,TP-MML,19:02:00
210,01,6116,null,null,3,Metro Młociny,TP-MML,19:17:00
210,01,6116,null,null,5,Metro Młociny,TP-MML,19:47:00
210,01,6116,null,null,6,Metro Młociny,TP-MML,20:02:00
210,01,6116,null,null,1,Metro Młociny,TP-MML,20:17:00
210,01,6116,null,null,2,Metro Młociny,TP-MML,20:32:00
210,01,6116,null,null,3,Metro Młociny,TP-MML,20:47:00
210,01,6116,null,null,4,Metro Młociny,TP-MML,21:02:00
210,01,6116,null,null,5,Metro Młociny,TP-MML,21:17:00
210,01,6116,null,null,1,Metro Młociny,TP-MML,21:51:00
210,01,6116,null,null,2,Metro Młociny,TP-MML,22:06:00
210,01,6116,null,null,3,Metro Młociny,TP-MML,22:21:00
210,01,6116,null,null,6,Metro Młociny,TP-MML,22:51:00
210,01,6116,null,null,2,Metro Młociny,TP-MML,23:21:00
210,01,6116,null,null,6,Metro Młociny,TP-MML,23:54:00
210,02,6121,null,t,3,Skibińskiego,TP-TRU,04:26:00
210,02,6121,null,t,5,Skibińskiego,TP-TRU,04:56:00
210,02,6121,null,s,1,Sieraków,TP-SIE,05:16:00
210,02,6121,null,t,2,Skibińskiego,TP-TRU,05:26:00
210,02,6121,null,s,3,Sieraków,TP-SIE,05:41:00
210,02,6121,null,t,4,Skibińskiego,TP-TRU,05:56:00
210,02,6121,null,t,5,Skibińskiego,TP-TRU,06:11:00
210,02,6121,null,t,6,Skibińskiego,TP-TRU,06:21:00
210,02,6121,null,s,1,Sieraków,TP-SIE,06:31:00
210,02,6121,null,t,2,Skibińskiego,TP-TRU,06:41:00
210,02,6121,null,t,431,Skibińskiego,TP-TRU,06:51:00
210,02,6121,null,t,3,Skibińskiego,TP-TRU,07:01:00
210,02,6121,null,t,4,Skibińskiego,TP-TRU,07:11:00
210,02,6121,null,t,5,Skibińskiego,TP-TRU,07:26:00
210,02,6121,null,t,6,Skibińskiego,TP-TRU,07:41:00
210,02,6121,null,t,1,Skibińskiego,TP-TRU,07:56:00
210,02,6121,null,s,2,Sieraków,TP-SIE,08:11:00
210,02,6121,null,t,3,Skibińskiego,TP-TRU,08:26:00
210,02,6121,null,t,4,Skibińskiego,TP-TRU,08:41:00
210,02,6121,null,t,5,Skibińskiego,TP-TRU,08:56:00
210,02,6121,null,s,6,Sieraków,TP-SIE,09:11:00
210,02,6121,null,t,1,Skibińskiego,TP-TRU,09:26:00
210,02,6121,null,t,2,Skibińskiego,TP-TRU,09:41:00
210,02,6121,null,t,3,Skibińskiego,TP-TRU,09:56:00
210,02,6121,null,t,4,Skibińskiego,TP-TRU,10:11:00
210,02,6121,null,t,5,Skibińskiego,TP-TRU,10:26:00
210,02,6121,null,t,6,Skibińskiego,TP-TRU,10:41:00
210,02,6121,null,t,1,Skibińskiego,TP-TRU,10:56:00
210,02,6121,null,s,2,Sieraków,TP-SIE,11:11:00
210,02,6121,null,t,3,Skibińskiego,TP-TRU,11:26:00
210,02,6121,null,t,4,Skibińskiego,TP-TRU,11:41:00
210,02,6121,null,t,5,Skibińskiego,TP-TRU,11:56:00
210,02,6121,null,t,6,Skibińskiego,TP-TRU,12:11:00
210,02,6121,null,t,1,Skibińskiego,TP-TRU,12:26:00
210,02,6121,null,t,2,Skibińskiego,TP-TRU,12:41:00
210,02,6121,null,t,3,Skibińskiego,TP-TRU,12:56:00
210,02,6121,null,s,4,Sieraków,TP-SIE,13:11:00
210,02,6121,null,t,5,Skibińskiego,TP-TRU,13:26:00
210,02,6121,null,t,6,Skibińskiego,TP-TRU,13:41:00
210,02,6121,null,t,1,Skibińskiego,TP-TRU,13:56:00
210,02,6121,null,t,2,Skibińskiego,TP-TRU,14:11:00
210,02,6121,null,t,3,Skibińskiego,TP-TRU,14:26:00
210,02,6121,null,t,4,Skibińskiego,TP-TRU,14:41:00
210,02,6121,null,t,5,Skibińskiego,TP-TRU,14:56:00
210,02,6121,null,s,6,Sieraków,TP-SIE,15:11:00
210,02,6121,null,t,1,Skibińskiego,TP-TRU,15:26:00
210,02,6121,null,t,2,Skibińskiego,TP-TRU,15:41:00
210,02,6121,null,h,3,Skibińskiego,TP-TRUH,15:56:00
210,02,6121,null,t,4,Skibińskiego,TP-TRU,16:11:00
210,02,6121,null,t,5,Skibińskiego,TP-TRU,16:26:00
210,02,6121,null,t,6,Skibińskiego,TP-TRU,16:41:00
210,02,6121,null,h,1,Skibińskiego,TP-TRUH,16:56:00
210,02,6121,null,s,2,Sieraków,TP-SIE,17:11:00
210,02,6121,null,t,3,Skibińskiego,TP-TRU,17:26:00
210,02,6121,null,t,4,Skibińskiego,TP-TRU,17:41:00
210,02,6121,null,h,5,Skibińskiego,TP-TRUH,17:56:00
210,02,6121,null,t,6,Skibińskiego,TP-TRU,18:11:00
210,02,6121,null,t,1,Skibińskiego,TP-TRU,18:26:00
210,02,6121,null,t,2,Skibińskiego,TP-TRU,18:41:00
210,02,6121,null,t,3,Skibińskiego,TP-TRU,18:56:00
210,02,6121,null,s,4,Sieraków,TP-SIE,19:11:00
210,02,6121,null,t,5,Skibińskiego,TP-TRU,19:26:00
210,02,6121,null,t,6,Skibińskiego,TP-TRU,19:41:00
210,02,6121,null,t,1,Skibińskiego,TP-TRU,19:56:00
210,02,6121,null,t,2,Skibińskiego,TP-TRU,20:11:00
210,02,6121,null,h,3,Skibińskiego,TP-TRUH,20:26:00
210,02,6121,null,t,4,Skibińskiego,TP-TRU,20:41:00
210,02,6121,null,t,5,Skibińskiego,TP-TRU,20:56:00
210,02,6121,null,s,6,Sieraków,TP-SIE,21:11:00
210,02,6121,null,t,1,Skibińskiego,TP-TRU,21:26:00
210,02,6121,null,t,2,Skibińskiego,TP-TRU,21:42:00
210,02,6121,null,t,3,Skibińskiego,TP-TRU,22:12:00
210,02,6121,null,t,6,Skibińskiego,TP-TRU,22:42:00
210,02,6121,null,t,2,Skibińskiego,TP-TRU,23:12:00
210,02,6121,null,t,6,Skibińskiego,TP-TRU,23:42:00
210,02,6121,null,t,472,Skibińskiego,TP-TRU,24:46:00
210,02,6120,null,t,3,Skibińskiego,TP-TRU,04:27:00
210,02,6120,null,t,5,Skibińskiego,TP-TRU,04:57:00
210,02,6120,null,t,2,Skibińskiego,TP-TRU,05:27:00
210,02,6120,null,t,4,Skibińskiego,TP-TRU,05:57:00
210,02,6120,null,t,5,Skibińskiego,TP-TRU,06:12:00
210,02,6120,null,t,6,Skibińskiego,TP-TRU,06:22:00
210,02,6120,null,t,2,Skibińskiego,TP-TRU,06:42:00
210,02,6120,null,t,431,Skibińskiego,TP-TRU,06:52:00
210,02,6120,null,t,3,Skibińskiego,TP-TRU,07:02:00
210,02,6120,null,t,4,Skibińskiego,TP-TRU,07:12:00
210,02,6120,null,t,5,Skibińskiego,TP-TRU,07:27:00
210,02,6120,null,t,6,Skibińskiego,TP-TRU,07:42:00
210,02,6120,null,t,1,Skibińskiego,TP-TRU,07:57:00
210,02,6120,null,t,3,Skibińskiego,TP-TRU,08:27:00
210,02,6120,null,t,4,Skibińskiego,TP-TRU,08:42:00
210,02,6120,null,t,5,Skibińskiego,TP-TRU,08:57:00
210,02,6120,null,t,1,Skibińskiego,TP-TRU,09:27:00
210,02,6120,null,t,2,Skibińskiego,TP-TRU,09:42:00
210,02,6120,null,t,3,Skibińskiego,TP-TRU,09:57:00
210,02,6120,null,t,4,Skibińskiego,TP-TRU,10:12:00
210,02,6120,null,t,5,Skibińskiego,TP-TRU,10:27:00
210,02,6120,null,t,6,Skibińskiego,TP-TRU,10:42:00
210,02,6120,null,t,1,Skibińskiego,TP-TRU,10:57:00
210,02,6120,null,t,3,Skibińskiego,TP-TRU,11:27:00
210,02,6120,null,t,4,Skibińskiego,TP-TRU,11:42:00
210,02,6120,null,t,5,Skibińskiego,TP-TRU,11:57:00
210,02,6120,null,t,6,Skibińskiego,TP-TRU,12:12:00
210,02,6120,null,t,1,Skibińskiego,TP-TRU,12:27:00
210,02,6120,null,t,2,Skibińskiego,TP-TRU,12:42:00
210,02,6120,null,t,3,Skibińskiego,TP-TRU,12:57:00
210,02,6120,null,t,5,Skibińskiego,TP-TRU,13:27:00
210,02,6120,null,t,6,Skibińskiego,TP-TRU,13:42:00
210,02,6120,null,t,1,Skibińskiego,TP-TRU,13:57:00
210,02,6120,null,t,2,Skibińskiego,TP-TRU,14:12:00
210,02,6120,null,t,3,Skibińskiego,TP-TRU,14:27:00
210,02,6120,null,t,4,Skibińskiego,TP-TRU,14:42:00
210,02,6120,null,t,5,Skibińskiego,TP-TRU,14:57:00
210,02,6120,null,t,1,Skibińskiego,TP-TRU,15:27:00
210,02,6120,null,t,2,Skibińskiego,TP-TRU,15:42:00
210,02,6120,null,h,3,Skibińskiego,TP-TRUH,15:57:00
210,02,6120,null,t,4,Skibińskiego,TP-TRU,16:12:00
210,02,6120,null,t,5,Skibińskiego,TP-TRU,16:27:00
210,02,6120,null,t,6,Skibińskiego,TP-TRU,16:42:00
210,02,6120,null,h,1,Skibińskiego,TP-TRUH,16:57:00
210,02,6120,null,t,3,Skibińskiego,TP-TRU,17:27:00
210,02,6120,null,t,4,Skibińskiego,TP-TRU,17:42:00
210,02,6120,null,h,5,Skibińskiego,TP-TRUH,17:57:00
210,02,6120,null,t,6,Skibińskiego,TP-TRU,18:12:00
210,02,6120,null,t,1,Skibińskiego,TP-TRU,18:27:00
210,02,6120,null,t,2,Skibińskiego,TP-TRU,18:42:00
210,02,6120,null,t,3,Skibińskiego,TP-TRU,18:57:00
210,02,6120,null,t,5,Skibińskiego,TP-TRU,19:27:00
210,02,6120,null,t,6,Skibińskiego,TP-TRU,19:42:00
210,02,6120,null,t,1,Skibińskiego,TP-TRU,19:57:00
210,02,6120,null,t,2,Skibińskiego,TP-TRU,20:12:00
210,02,6120,null,h,3,Skibińskiego,TP-TRUH,20:27:00
210,02,6120,null,t,4,Skibińskiego,TP-TRU,20:42:00
210,02,6120,null,t,5,Skibińskiego,TP-TRU,20:57:00
210,02,6120,null,t,1,Skibińskiego,TP-TRU,21:27:00
210,02,6120,null,t,2,Skibińskiego,TP-TRU,21:43:00
210,02,6120,null,t,3,Skibińskiego,TP-TRU,22:13:00
210,02,6120,null,t,6,Skibińskiego,TP-TRU,22:43:00
210,02,6120,null,t,2,Skibińskiego,TP-TRU,23:13:00
210,02,6120,null,t,6,Skibińskiego,TP-TRU,23:43:00
210,02,6120,null,t,472,Skibińskiego,TP-TRU,24:47:00
210,02,6119,null,t,3,Skibińskiego,TP-TRU,04:28:00
210,02,6119,null,t,5,Skibińskiego,TP-TRU,04:58:00
210,02,6119,null,t,2,Skibińskiego,TP-TRU,05:28:00
210,02,6119,null,t,4,Skibińskiego,TP-TRU,05:58:00
210,02,6119,null,t,5,Skibińskiego,TP-TRU,06:13:00
210,02,6119,null,t,6,Skibińskiego,TP-TRU,06:23:00
210,02,6119,null,t,2,Skibińskiego,TP-TRU,06:43:00
210,02,6119,null,t,431,Skibińskiego,TP-TRU,06:53:00
210,02,6119,null,t,3,Skibińskiego,TP-TRU,07:03:00
210,02,6119,null,t,4,Skibińskiego,TP-TRU,07:13:00
210,02,6119,null,t,5,Skibińskiego,TP-TRU,07:28:00
210,02,6119,null,t,6,Skibińskiego,TP-TRU,07:43:00
210,02,6119,null,t,1,Skibińskiego,TP-TRU,07:58:00
210,02,6119,null,t,3,Skibińskiego,TP-TRU,08:28:00
210,02,6119,null,t,4,Skibińskiego,TP-TRU,08:43:00
210,02,6119,null,t,5,Skibińskiego,TP-TRU,08:58:00
210,02,6119,null,t,1,Skibińskiego,TP-TRU,09:28:00
210,02,6119,null,t,2,Skibińskiego,TP-TRU,09:43:00
210,02,6119,null,t,3,Skibińskiego,TP-TRU,09:58:00
210,02,6119,null,t,4,Skibińskiego,TP-TRU,10:13:00
210,02,6119,null,t,5,Skibińskiego,TP-TRU,10:28:00
210,02,6119,null,t,6,Skibińskiego,TP-TRU,10:43:00
210,02,6119,null,t,1,Skibińskiego,TP-TRU,10:58:00
210,02,6119,null,t,3,Skibińskiego,TP-TRU,11:28:00
210,02,6119,null,t,4,Skibińskiego,TP-TRU,11:43:00
210,02,6119,null,t,5,Skibińskiego,TP-TRU,11:58:00
210,02,6119,null,t,6,Skibińskiego,TP-TRU,12:13:00
210,02,6119,null,t,1,Skibińskiego,TP-TRU,12:28:00
210,02,6119,null,t,2,Skibińskiego,TP-TRU,12:43:00
210,02,6119,null,t,3,Skibińskiego,TP-TRU,12:58:00
210,02,6119,null,t,5,Skibińskiego,TP-TRU,13:28:00
210,02,6119,null,t,6,Skibińskiego,TP-TRU,13:43:00
210,02,6119,null,t,1,Skibińskiego,TP-TRU,13:58:00
210,02,6119,null,t,2,Skibińskiego,TP-TRU,14:13:00
210,02,6119,null,t,3,Skibińskiego,TP-TRU,14:28:00
210,02,6119,null,t,4,Skibińskiego,TP-TRU,14:43:00
210,02,6119,null,t,5,Skibińskiego,TP-TRU,14:58:00
210,02,6119,null,t,1,Skibińskiego,TP-TRU,15:28:00
210,02,6119,null,t,2,Skibińskiego,TP-TRU,15:43:00
210,02,6119,null,h,3,Skibińskiego,TP-TRUH,16:02:00
210,02,6119,null,t,4,Skibińskiego,TP-TRU,16:13:00
210,02,6119,null,t,5,Skibińskiego,TP-TRU,16:28:00
210,02,6119,null,t,6,Skibińskiego,TP-TRU,16:43:00
210,02,6119,null,h,1,Skibińskiego,TP-TRUH,17:02:00
210,02,6119,null,t,3,Skibińskiego,TP-TRU,17:28:00
210,02,6119,null,t,4,Skibińskiego,TP-TRU,17:43:00
210,02,6119,null,h,5,Skibińskiego,TP-TRUH,18:02:00
210,02,6119,null,t,6,Skibińskiego,TP-TRU,18:13:00
210,02,6119,null,t,1,Skibińskiego,TP-TRU,18:28:00
210,02,6119,null,t,2,Skibińskiego,TP-TRU,18:43:00
210,02,6119,null,t,3,Skibińskiego,TP-TRU,18:58:00
210,02,6119,null,t,5,Skibińskiego,TP-TRU,19:28:00
210,02,6119,null,t,6,Skibińskiego,TP-TRU,19:43:00
210,02,6119,null,t,1,Skibińskiego,TP-TRU,19:58:00
210,02,6119,null,t,2,Skibińskiego,TP-TRU,20:13:00
210,02,6119,null,h,3,Skibińskiego,TP-TRUH,20:32:00
210,02,6119,null,t,4,Skibińskiego,TP-TRU,20:43:00
210,02,6119,null,t,5,Skibińskiego,TP-TRU,20:58:00
210,02,6119,null,t,1,Skibińskiego,TP-TRU,21:28:00
210,02,6119,null,t,2,Skibińskiego,TP-TRU,21:44:00
210,02,6119,null,t,3,Skibińskiego,TP-TRU,22:14:00
210,02,6119,null,t,6,Skibińskiego,TP-TRU,22:44:00
210,02,6119,null,t,2,Skibińskiego,TP-TRU,23:14:00
210,02,6119,null,t,6,Skibińskiego,TP-TRU,23:44:00
210,02,6119,null,t,472,Skibińskiego,TP-TRU,24:48:00
210,02,6118,null,t,3,Skibińskiego,TP-TRU,04:29:00
210,02,6118,null,t,5,Skibińskiego,TP-TRU,04:59:00
210,02,6118,null,t,2,Skibińskiego,TP-TRU,05:29:00
210,02,6118,null,t,4,Skibińskiego,TP-TRU,05:59:00
210,02,6118,null,t,5,Skibińskiego,TP-TRU,06:14:00
210,02,6118,null,t,6,Skibińskiego,TP-TRU,06:24:00
210,02,6118,null,t,2,Skibińskiego,TP-TRU,06:44:00
210,02,6118,null,t,431,Skibińskiego,TP-TRU,06:54:00
210,02,6118,null,t,3,Skibińskiego,TP-TRU,07:04:00
210,02,6118,null,t,4,Skibińskiego,TP-TRU,07:14:00
210,02,6118,null,t,5,Skibińskiego,TP-TRU,07:29:00
210,02,6118,null,t,6,Skibińskiego,TP-TRU,07:44:00
210,02,6118,null,t,1,Skibińskiego,TP-TRU,07:59:00
210,02,6118,null,t,3,Skibińskiego,TP-TRU,08:29:00
210,02,6118,null,t,4,Skibińskiego,TP-TRU,08:44:00
210,02,6118,null,t,5,Skibińskiego,TP-TRU,08:59:00
210,02,6118,null,t,1,Skibińskiego,TP-TRU,09:29:00
210,02,6118,null,t,2,Skibińskiego,TP-TRU,09:44:00
210,02,6118,null,t,3,Skibińskiego,TP-TRU,09:59:00
210,02,6118,null,t,4,Skibińskiego,TP-TRU,10:14:00
210,02,6118,null,t,5,Skibińskiego,TP-TRU,10:29:00
210,02,6118,null,t,6,Skibińskiego,TP-TRU,10:44:00
210,02,6118,null,t,1,Skibińskiego,TP-TRU,10:59:00
210,02,6118,null,t,3,Skibińskiego,TP-TRU,11:29:00
210,02,6118,null,t,4,Skibińskiego,TP-TRU,11:44:00
210,02,6118,null,t,5,Skibińskiego,TP-TRU,11:59:00
210,02,6118,null,t,6,Skibińskiego,TP-TRU,12:14:00
210,02,6118,null,t,1,Skibińskiego,TP-TRU,12:29:00
210,02,6118,null,t,2,Skibińskiego,TP-TRU,12:44:00
210,02,6118,null,t,3,Skibińskiego,TP-TRU,12:59:00
210,02,6118,null,t,5,Skibińskiego,TP-TRU,13:29:00
210,02,6118,null,t,6,Skibińskiego,TP-TRU,13:44:00
210,02,6118,null,t,1,Skibińskiego,TP-TRU,13:59:00
210,02,6118,null,t,2,Skibińskiego,TP-TRU,14:14:00
210,02,6118,null,t,3,Skibińskiego,TP-TRU,14:29:00
210,02,6118,null,t,4,Skibińskiego,TP-TRU,14:44:00
210,02,6118,null,t,5,Skibińskiego,TP-TRU,14:59:00
210,02,6118,null,t,1,Skibińskiego,TP-TRU,15:29:00
210,02,6118,null,t,2,Skibińskiego,TP-TRU,15:44:00
210,02,6118,null,h,3,Skibińskiego,TP-TRUH,16:03:00
210,02,6118,null,t,4,Skibińskiego,TP-TRU,16:14:00
210,02,6118,null,t,5,Skibińskiego,TP-TRU,16:29:00
210,02,6118,null,t,6,Skibińskiego,TP-TRU,16:44:00
210,02,6118,null,h,1,Skibińskiego,TP-TRUH,17:03:00
210,02,6118,null,t,3,Skibińskiego,TP-TRU,17:29:00
210,02,6118,null,t,4,Skibińskiego,TP-TRU,17:44:00
210,02,6118,null,h,5,Skibińskiego,TP-TRUH,18:03:00
210,02,6118,null,t,6,Skibińskiego,TP-TRU,18:14:00
210,02,6118,null,t,1,Skibińskiego,TP-TRU,18:29:00
210,02,6118,null,t,2,Skibińskiego,TP-TRU,18:44:00
210,02,6118,null,t,3,Skibińskiego,TP-TRU,18:59:00
210,02,6118,null,t,5,Skibińskiego,TP-TRU,19:29:00
210,02,6118,null,t,6,Skibińskiego,TP-TRU,19:44:00
210,02,6118,null,t,1,Skibińskiego,TP-TRU,19:59:00
210,02,6118,null,t,2,Skibińskiego,TP-TRU,20:14:00
210,02,6118,null,h,3,Skibińskiego,TP-TRUH,20:33:00
210,02,6118,null,t,4,Skibińskiego,TP-TRU,20:44:00
210,02,6118,null,t,5,Skibińskiego,TP-TRU,20:59:00
210,02,6118,null,t,1,Skibińskiego,TP-TRU,21:29:00
210,02,6118,null,t,2,Skibińskiego,TP-TRU,21:45:00
210,02,6118,null,t,3,Skibińskiego,TP-TRU,22:15:00
210,02,6118,null,t,6,Skibińskiego,TP-TRU,22:45:00
210,02,6118,null,t,2,Skibińskiego,TP-TRU,23:15:00
210,02,6118,null,t,6,Skibińskiego,TP-TRU,23:45:00
210,02,6118,null,t,472,Skibińskiego,TP-TRU,24:49:00
210,19,6059,null,t,3,Skibińskiego,TP-TRU,04:05:00
210,19,6059,null,t,5,Skibińskiego,TP-TRU,04:35:00
210,19,6059,null,s,1,Sieraków,TP-SIE,04:55:00
210,19,6059,null,t,2,Skibińskiego,TP-TRU,05:05:00
210,19,6059,null,s,3,Sieraków,TP-SIE,05:20:00
210,19,6059,null,t,4,Skibińskiego,TP-TRU,05:35:00
210,19,6059,null,t,5,Skibińskiego,TP-TRU,05:50:00
210,19,6059,null,t,6,Skibińskiego,TP-TRU,06:00:00
210,19,6059,null,s,1,Sieraków,TP-SIE,06:10:00
210,19,6059,null,t,2,Skibińskiego,TP-TRU,06:20:00
210,19,6059,null,t,431,Skibińskiego,TP-TRU,06:30:00
210,19,6059,null,t,3,Skibińskiego,TP-TRU,06:40:00
210,19,6059,null,t,4,Skibińskiego,TP-TRU,06:50:00
210,19,6059,null,t,5,Skibińskiego,TP-TRU,07:05:00
210,19,6059,null,t,6,Skibińskiego,TP-TRU,07:20:00
210,19,6059,null,t,1,Skibińskiego,TP-TRU,07:35:00
210,19,6059,null,s,2,Sieraków,TP-SIE,07:50:00
210,19,6059,null,t,3,Skibińskiego,TP-TRU,08:05:00
210,19,6059,null,t,4,Skibińskiego,TP-TRU,08:20:00
210,19,6059,null,t,5,Skibińskiego,TP-TRU,08:35:00
210,19,6059,null,s,6,Sieraków,TP-SIE,08:50:00
210,19,6059,null,t,1,Skibińskiego,TP-TRU,09:05:00
210,19,6059,null,t,2,Skibińskiego,TP-TRU,09:20:00
210,19,6059,null,t,3,Skibińskiego,TP-TRU,09:35:00
210,19,6059,null,t,4,Skibińskiego,TP-TRU,09:50:00
210,19,6059,null,t,5,Skibińskiego,TP-TRU,10:05:00
210,19,6059,null,t,6,Skibińskiego,TP-TRU,10:20:00
210,19,6059,null,t,1,Skibińskiego,TP-TRU,10:35:00
210,19,6059,null,s,2,Sieraków,TP-SIE,10:50:00
210,19,6059,null,t,3,Skibińskiego,TP-TRU,11:05:00
210,19,6059,null,t,4,Skibińskiego,TP-TRU,11:20:00
210,19,6059,null,t,5,Skibińskiego,TP-TRU,11:35:00
210,19,6059,null,t,6,Skibińskiego,TP-TRU,11:50:00
210,19,6059,null,t,1,Skibińskiego,TP-TRU,12:05:00
210,19,6059,null,t,2,Skibińskiego,TP-TRU,12:20:00
210,19,6059,null,t,3,Skibińskiego,TP-TRU,12:35:00
210,19,6059,null,s,4,Sieraków,TP-SIE,12:50:00
210,19,6059,null,t,5,Skibińskiego,TP-TRU,13:05:00
210,19,6059,null,t,6,Skibińskiego,TP-TRU,13:20:00
210,19,6059,null,t,1,Skibińskiego,TP-TRU,13:35:00
210,19,6059,null,t,2,Skibińskiego,TP-TRU,13:50:00
210,19,6059,null,t,3,Skibińskiego,TP-TRU,14:05:00
210,19,6059,null,t,4,Skibińskiego,TP-TRU,14:20:00
210,19,6059,null,t,5,Skibińskiego,TP-TRU,14:35:00
210,19,6059,null,s,6,Sieraków,TP-SIE,14:50:00
210,19,6059,null,t,1,Skibińskiego,TP-TRU,15:05:00
210,19,6059,null,t,2,Skibińskiego,TP-TRU,15:20:00
210,19,6059,null,h,3,Skibińskiego,TP-TRUH,15:35:00
210,19,6059,null,t,4,Skibińskiego,TP-TRU,15:50:00
210,19,6059,null,t,5,Skibińskiego,TP-TRU,16:05:00
210,19,6059,null,t,6,Skibińskiego,TP-TRU,16:20:00
210,19,6059,null,h,1,Skibińskiego,TP-TRUH,16:35:00
210,19,6059,null,s,2,Sieraków,TP-SIE,16:50:00
210,19,6059,null,t,3,Skibińskiego,TP-TRU,17:05:00
210,19,6059,null,t,4,Skibińskiego,TP-TRU,17:20:00
210,19,6059,null,h,5,Skibińskiego,TP-TRUH,17:35:00
210,19,6059,null,t,6,Skibińskiego,TP-TRU,17:50:00
210,19,6059,null,t,1,Skibińskiego,TP-TRU,18:05:00
210,19,6059,null,t,2,Skibińskiego,TP-TRU,18:20:00
210,19,6059,null,t,3,Skibińskiego,TP-TRU,18:35:00
210,19,6059,null,s,4,Sieraków,TP-SIE,18:50:00
210,19,6059,null,t,5,Skibińskiego,TP-TRU,19:05:00
210,19,6059,null,t,6,Skibińskiego,TP-TRU,19:20:00
210,19,6059,null,t,1,Skibińskiego,TP-TRU,19:35:00
210,19,6059,null,t,2,Skibińskiego,TP-TRU,19:50:00
210,19,6059,null,h,3,Skibińskiego,TP-TRUH,20:05:00
210,19,6059,null,t,4,Skibińskiego,TP-TRU,20:20:00
210,19,6059,null,t,5,Skibińskiego,TP-TRU,20:35:00
210,19,6059,null,s,6,Sieraków,TP-SIE,20:50:00
210,19,6059,null,t,1,Skibińskiego,TP-TRU,21:05:00
210,19,6059,null,t,2,Skibińskiego,TP-TRU,21:21:00
210,19,6059,null,t,3,Skibińskiego,TP-TRU,21:51:00
