Lines,Lon,VehicleNumber,Time,Lat,Brigade
145,21.0583221,7855,2024-01-25 13:14:36,52.2922442,1
507,21.0056666,7856,2024-01-25 13:14:36,52.2284894,1
720,21.216313,7857,2024-01-25 13:14:32,52.224029,2
525,21.1155969,7859,2024-01-25 13:14:36,52.2347912,010
125,21.1158739,7860,2024-01-25 11:57:48,52.2336112,07
128,21.115971,7861,2024-01-25 12:09:32,52.233823,707
402,20.9937576,7862,2024-01-25 13:14:36,52.1793369,6
145,21.116041,7863,2024-01-25 10:48:11,52.2336054,016
523,21.116343,7864,2024-01-25 10:10:08,52.233628,018
143,21.1771431,7865,2024-01-25 13:14:36,52.2570127,7
199,21.047201,7866,2024-01-25 09:24:08,52.263371,06
411,21.1166919,7867,2024-01-25 09:32:15,52.2334109,718
141,21.0465927,7870,2024-01-25 13:14:36,52.2069975,4
125,21.0942226,7871,2024-01-25 13:14:36,52.2441409,4
202,21.1161102,7872,2024-01-25 10:27:18,52.2334607,060
402,21.1167592,7873,2024-01-25 10:05:07,52.2337335,011
E-1,21.1165476,7874,2024-01-25 09:54:52,52.2337411,03
520,21.0110234,7875,2024-01-25 13:14:36,52.2314421,3
525,21.196649,7876,2024-01-25 13:14:30,52.208283,7
162,21.11728,7877,2024-01-25 08:33:17,52.2335363,011
517,21.1174984,7879,2024-01-25 11:17:43,52.2334442,016
502,21.1175124,7880,2024-01-25 10:30:38,52.2338334,719
151,21.1172001,7881,2024-01-25 11:15:23,52.2335907,06
148,20.9930962,7883,2024-01-25 13:14:36,52.2166115,012
502,21.0154421,7884,2024-01-25 13:14:34,52.2186495,466
704,21.2645189,7885,2024-01-25 13:14:36,52.2223245,2
143,21.0872091,7886,2024-01-25 13:14:35,52.2449976,8
199,21.1430546,7887,2024-01-25 13:14:35,52.2736477,4
720,21.4638409,7888,2024-01-25 13:14:35,52.1330282,1
523,20.8981853,7889,2024-01-25 13:14:36,52.2584843,3
125,21.116353,7890,2024-01-25 09:38:48,52.233458,06
L48,21.2737833,80101,2024-01-25 13:14:37,52.245351,1
L47,21.3034463,80102,2024-01-25 13:14:35,52.2419021,1
L48,21.1803246,80103,2024-01-25 13:01:36,52.421962,02
L47,21.4228821,80104,2024-01-25 10:29:30,52.3282165,02
L26,21.1515826,80105,2024-01-25 13:14:37,52.3324578,1
L40,21.2208115,80106,2024-01-25 13:14:32,52.3414358,2
L26,21.1894266,80108,2024-01-25 07:52:09,52.4163135,2
L26,21.1871961,80109,2024-01-25 13:14:35,52.3133608,2
141,21.0825256,8300,2024-01-25 13:14:37,52.2409965,5
162,21.0516806,8301,2024-01-25 13:14:32,52.197029,7
317,20.9959713,8302,2024-01-25 13:13:34,52.1878336,1
172,21.04656,8303,2024-01-25 13:14:33,52.1903216,3
136,20.958111,8304,2024-01-25 13:14:31,52.2243001,12
317,20.9441616,8305,2024-01-25 13:14:36,52.1755271,4
217,21.0610216,8306,2024-01-25 13:14:26,52.1712616,1
162,20.997634,8307,2024-01-25 13:14:20,52.187673,08
138,20.9964378,8309,2024-01-25 13:14:33,52.1876135,012
709,21.0180398,8311,2024-01-25 13:14:34,52.138116,4
308,20.9974955,8312,2024-01-25 12:59:40,52.187481,01
141,20.9935735,8313,2024-01-25 13:14:34,52.1965751,9
193,20.9960581,8315,2024-01-25 13:14:35,52.1876583,06
148,20.9752533,8316,2024-01-25 13:14:32,52.168035,1
143,21.1529698,8317,2024-01-25 13:14:36,52.260759,09
141,20.9788108,8318,2024-01-25 13:14:32,52.1833408,10
401,21.0491631,8319,2024-01-25 13:14:32,52.1612318,8
217,21.0723013,8320,2024-01-25 13:14:37,52.1550541,4
136,20.9980943,8321,2024-01-25 13:14:33,52.187508,013
522,20.9972553,8322,2024-01-25 13:14:35,52.1857831,010
401,20.9973773,8323,2024-01-25 13:14:32,52.1868443,015
504,21.044038,8324,2024-01-25 13:14:36,52.1436738,1
162,20.9969948,8326,2024-01-25 13:14:35,52.1876865,015
709,21.0254285,8327,2024-01-25 13:14:35,52.075239,9
742,20.996549,8328,2024-01-25 12:31:07,52.187743,761
E-2,20.9972516,8329,2024-01-25 13:14:34,52.1875983,06
174,20.9992683,8330,2024-01-25 13:14:36,52.2308049,4
504,20.989721,8333,2024-01-25 13:14:34,52.215795,8
402,21.0458478,8334,2024-01-25 13:14:35,52.183718,5
742,21.0981101,8335,2024-01-25 13:14:36,52.1305893,1
727,20.9201181,8336,2024-01-25 13:14:33,52.0630393,2
174,21.0132133,8337,2024-01-25 13:14:37,52.176234,371
710,21.0118941,8338,2024-01-25 13:14:35,52.0742173,3
519,21.0108403,8339,2024-01-25 13:14:35,52.2295278,4
148,21.0491355,8341,2024-01-25 13:14:34,52.1541918,3
522,21.0340667,8342,2024-01-25 13:14:36,52.2017117,6
165,21.0190933,8343,2024-01-25 13:14:25,52.1800733,2
522,21.0802117,8344,2024-01-25 13:14:31,52.1576883,1
522,21.031438,8345,2024-01-25 13:14:27,52.206119,3
519,20.995335,8346,2024-01-25 11:57:44,52.186891,3
519,21.1002933,8347,2024-01-25 13:14:29,52.1351883,2
724,20.997261,8348,2024-01-25 13:14:26,52.186371,02
168,20.995454,8349,2024-01-25 13:14:34,52.190395,5
710,20.9957267,8350,2024-01-25 08:54:21,52.1870683,09
187,20.97113,8351,2024-01-25 13:14:32,52.2195283,11
504,21.024996,8352,2024-01-25 13:14:34,52.151401,4
138,20.997889,8353,2024-01-25 12:38:45,52.18627,012
522,20.996958,8355,2024-01-25 08:53:47,52.187796,09
710,20.997994,8356,2024-01-25 10:16:47,52.187384,2
522,21.06529,8357,2024-01-25 13:14:24,52.172624,2
148,21.055448,8358,2024-01-25 13:14:31,52.1814347,4
402,20.985706,8359,2024-01-25 13:14:30,52.183028,8
710,21.067734,8360,2024-01-25 13:14:35,52.129331,5
504,20.9995583,8361,2024-01-25 13:14:33,52.20405,6
519,21.0208167,8362,2024-01-25 13:14:34,52.2111933,1
187,21.0689533,8364,2024-01-25 13:14:22,52.1815517,8
402,21.0275967,8367,2024-01-25 13:14:22,52.1734967,9
165,20.998405,8368,2024-01-25 13:14:25,52.1561583,4
727,21.0180367,8369,2024-01-25 13:14:25,52.1249533,422
520,21.078528,8397,2024-01-25 13:14:23,52.23494,8
502,21.0630017,8399,2024-01-25 13:14:25,52.2285067,464
140,21.047218,8441,2024-01-25 09:11:10,52.264793,05
509,21.095331,8442,2024-01-25 13:14:36,52.227242,4
509,20.999735,8443,2024-01-25 13:14:34,52.293823,10
120,21.0619825,8444,2024-01-25 13:14:36,52.3616819,6
500,21.042128,8446,2024-01-25 13:14:36,52.271568,1
180,20.9980727,8447,2024-01-25 13:14:34,52.2492922,2
Z26,21.0477157,8448,2024-01-25 10:28:11,52.2645044,04
160,21.0475022,8449,2024-01-25 10:47:58,52.2647252,058
738,21.196753,8450,2024-01-25 13:14:34,52.403683,5
140,21.074478,8451,2024-01-25 13:14:33,52.285652,1
190,21.046013,8452,2024-01-25 09:06:43,52.264479,016
511,20.9681124,8454,2024-01-25 13:14:34,52.2695802,06
102,21.065048,8455,2024-01-25 13:14:36,52.252041,57
705,20.9676239,8456,2024-01-25 08:07:52,52.2704531,07
160,21.068457,8458,2024-01-25 13:14:36,52.323406,57
120,21.054966,8459,2024-01-25 13:14:35,52.340733,7
145,21.08823,8460,2024-01-25 13:14:36,52.2447557,8
738,21.0467579,8463,2024-01-25 09:39:33,52.2649414,06
522,21.0681017,8500,2024-01-25 13:14:25,52.1695267,7
727,21.017833,8501,2024-01-25 13:14:22,52.14298,3
217,21.032546,8502,2024-01-25 13:14:28,52.177496,3
504,20.9799767,8503,2024-01-25 13:14:24,52.1830083,5
162,20.996518,8504,2024-01-25 08:54:22,52.186936,013
308,20.9974183,8505,2024-01-25 13:14:35,52.18787,02
162,20.995979,8506,2024-01-25 13:14:23,52.186606,08
522,21.011433,8507,2024-01-25 13:14:23,52.230114,5
148,21.0873167,8508,2024-01-25 13:14:26,52.2448233,6
710,21.12446,8509,2024-01-25 13:14:23,52.0977367,6
504,21.002125,8510,2024-01-25 13:14:25,52.178385,9
709,21.025941,8511,2024-01-25 13:14:33,52.075496,6
401,20.911388,8512,2024-01-25 13:14:29,52.196714,1
710,21.1354967,8513,2024-01-25 13:14:24,52.097385,4
709,21.018356,8515,2024-01-25 13:14:31,52.111511,429
187,20.862065,8517,2024-01-25 13:14:32,52.1910067,2
141,21.04789,8518,2024-01-25 13:14:34,52.207,8
402,20.99698,8519,2024-01-25 08:43:09,52.187665,012
709,21.0191667,8520,2024-01-25 13:14:31,52.0938783,3
138,20.996156,8521,2024-01-25 09:28:13,52.188101,011
522,21.0046333,8522,2024-01-25 13:14:20,52.229745,4
165,20.99201,8523,2024-01-25 13:14:35,52.157915,3
172,20.997348,8524,2024-01-25 11:21:39,52.186986,011
504,20.98884,8526,2024-01-25 13:14:27,52.2180517,6
187,20.88104,8528,2024-01-25 13:14:21,52.1962033,3
724,21.098238,8529,2024-01-25 13:14:23,52.130589,667
168,20.99581,8530,2024-01-25 13:14:25,52.1929817,4
525,21.113341,8531,2024-01-25 13:14:33,52.232988,1
724,20.997023,8534,2024-01-25 09:14:00,52.187508,01
727,21.0238217,8535,2024-01-25 13:14:30,52.1800567,04
127,21.020421,8537,2024-01-25 13:14:20,52.243176,6
742,20.9971183,8538,2024-01-25 13:14:34,52.1861183,761
709,20.99726,8540,2024-01-25 09:52:50,52.18764,011
727,20.996758,8541,2024-01-25 12:31:36,52.187573,04
724,21.0273617,8542,2024-01-25 13:14:26,52.0674,668
162,20.996131,8544,2024-01-25 13:12:28,52.185971,016
162,21.0479236,8545,2024-01-25 13:14:36,52.2098223,5
143,20.997298,8547,2024-01-25 09:53:57,52.187759,010
519,21.0572667,8548,2024-01-25 13:14:29,52.1802483,3
165,21.0235467,8549,2024-01-25 13:14:31,52.1799183,1
174,20.995275,8550,2024-01-25 13:14:29,52.1702267,1
519,21.0841233,8552,2024-01-25 13:14:33,52.1678467,6
148,21.0506683,8554,2024-01-25 13:14:26,52.15534,9
136,20.997778,8556,2024-01-25 10:06:29,52.187768,014
138,21.001315,8557,2024-01-25 13:14:29,52.1995833,5
709,20.997565,8558,2024-01-25 13:14:18,52.187473,1
709,21.017505,8559,2024-01-25 13:14:33,52.145975,7
709,21.023961,8560,2024-01-25 13:14:28,52.180101,2
182,21.112366,8561,2024-01-25 13:14:17,52.236753,4
525,21.015,8563,2024-01-25 13:14:29,52.224338,4
148,21.116538,8564,2024-01-25 12:23:39,52.234821,012
502,21.2284517,8565,2024-01-25 13:14:35,52.2166717,462
411,21.117183,8566,2024-01-25 09:13:15,52.23348,01
520,21.116769,8567,2024-01-25 13:08:16,52.233678,011
520,21.0120133,8568,2024-01-25 13:14:35,52.229035,1
502,21.155175,8569,2024-01-25 13:14:26,52.2260433,463
520,21.155941,8570,2024-01-25 13:14:35,52.240318,6
182,21.11294,8571,2024-01-25 13:14:32,52.23623,3
E-2,21.11795,8573,2024-01-25 13:14:35,52.233785,05
188,21.116285,8575,2024-01-25 11:59:23,52.235266,08
158,21.112755,8576,2024-01-25 13:14:24,52.236165,3
502,21.1253983,8577,2024-01-25 13:14:35,52.2335483,467
202,21.0419667,8578,2024-01-25 13:14:23,52.2420533,54
521,21.115391,8579,2024-01-25 12:46:46,52.234836,3
E-2,21.046876,8580,2024-01-25 09:19:31,52.264928,04
186,21.045783,8581,2024-01-25 10:59:02,52.265261,013
120,21.0565967,8583,2024-01-25 13:14:31,52.26988,1
145,21.11952,8585,2024-01-25 13:14:31,52.26988,6
140,21.066465,8586,2024-01-25 13:14:35,52.2763533,2
511,20.9428583,8587,2024-01-25 13:14:31,52.3487367,2
509,21.0469366,8588,2024-01-25 08:54:19,52.264775,017
509,21.0840133,8589,2024-01-25 13:14:35,52.2260267,2
705,20.9681183,8591,2024-01-25 13:14:26,52.27194,1
509,21.0444949,8592,2024-01-25 13:14:32,52.265945,015
509,21.0460833,8593,2024-01-25 09:27:19,52.26496,022
517,21.047521,8595,2024-01-25 09:36:16,52.264625,018
193,20.996265,8800,2024-01-25 13:14:35,52.187753,07
148,21.0936841,8801,2024-01-25 13:14:30,52.2265825,5
217,20.9966428,8802,2024-01-25 13:14:33,52.1875485,07
138,21.0540565,8804,2024-01-25 13:14:34,52.2345391,9
168,21.010193,8806,2024-01-25 13:14:33,52.2031701,3
136,20.9967581,8809,2024-01-25 09:14:58,52.1876553,017
136,20.965208,8810,2024-01-25 13:14:19,52.247783,10
E-2,20.9967126,8812,2024-01-25 13:14:33,52.1876071,07
340,21.046128,8813,2024-01-25 09:05:21,52.265141,04
136,21.0213388,8815,2024-01-25 13:14:31,52.1582736,3
193,20.9979843,8816,2024-01-25 13:14:30,52.1874251,08
143,20.9972298,8817,2024-01-25 13:14:31,52.1876988,011
174,21.008278,8818,2024-01-25 13:14:26,52.20729,3
731,20.9971136,8820,2024-01-25 13:14:27,52.2957338,478
240,21.0473918,8821,2024-01-25 13:14:32,52.2638348,04
162,21.02804,8822,2024-01-25 13:14:22,52.239151,1
136,21.0298248,8824,2024-01-25 13:14:35,52.1531105,6
331,20.9964531,8825,2024-01-25 13:14:29,52.1875931,062
317,21.0112498,8826,2024-01-25 13:14:31,52.1745723,5
141,21.0603823,8827,2024-01-25 13:14:29,52.227856,7
143,20.992689,8830,2024-01-25 13:14:24,52.216391,2
143,21.131374,8832,2024-01-25 13:14:31,52.2385996,5
523,21.106821,8833,2024-01-25 13:14:31,52.248004,12
199,21.1605856,8835,2024-01-25 13:14:34,52.2602671,1
143,21.1783086,8836,2024-01-25 13:14:34,52.2617495,6
102,21.0835338,8837,2024-01-25 13:14:33,52.2526866,55
151,21.1156468,8839,2024-01-25 12:06:57,52.2344333,07
125,21.0963113,8841,2024-01-25 13:14:28,52.243485,2
125,21.1652095,8842,2024-01-25 13:14:34,52.2153188,5
148,20.978063,8843,2024-01-25 13:14:17,52.169454,2
151,21.1157016,8844,2024-01-25 11:14:10,52.2334875,04
188,21.0721561,8845,2024-01-25 13:14:33,52.2309875,5
517,20.8617983,8846,2024-01-25 13:14:30,52.1908316,9
141,21.117114,8848,2024-01-25 09:23:27,52.2336938,013
162,21.0274353,8850,2024-01-25 13:14:34,52.2596388,2
171,20.9178721,8851,2024-01-25 13:14:31,52.2584045,1
523,20.9878741,8852,2024-01-25 13:14:33,52.2162203,16
411,21.1174816,8853,2024-01-25 10:18:18,52.2338911,04
125,21.0412981,8854,2024-01-25 13:14:35,52.2414778,3
411,21.117368,8855,2024-01-25 10:51:33,52.23389,03
527,21.0466636,8856,2024-01-25 12:14:39,52.2645045,011
160,21.0485881,8857,2024-01-25 13:14:33,52.2925906,53
138,21.055009,8859,2024-01-25 13:14:31,52.2262936,4
120,21.0463161,8860,2024-01-25 13:14:36,52.2649753,09
517,21.0471551,8861,2024-01-25 13:14:33,52.2647203,014
340,21.0446683,8862,2024-01-25 13:14:32,52.2655436,03
527,21.047751,8864,2024-01-25 13:14:34,52.263725,012
731,20.9271443,8865,2024-01-25 13:14:30,52.421492,480
160,21.0370488,8866,2024-01-25 13:14:31,52.255991,54
140,21.0444585,8867,2024-01-25 09:51:45,52.2655438,07
160,21.047319,8868,2024-01-25 13:14:22,52.263829,058
512,21.0521333,8869,2024-01-25 13:14:29,52.2528928,3
199,21.0526543,8870,2024-01-25 13:14:34,52.2921431,2
162,21.0273,8871,2024-01-25 13:14:31,52.2597916,3
138,21.057276,8872,2024-01-25 13:14:32,52.2632826,3
517,21.0460125,8873,2024-01-25 09:17:08,52.2650878,012
527,21.044861,8874,2024-01-25 11:17:35,52.265664,52
527,21.0477991,8875,2024-01-25 11:48:36,52.2643248,013
512,21.075122,8876,2024-01-25 13:14:34,52.2866815,1
723,21.0465176,8879,2024-01-25 07:48:38,52.2648468,01
504,20.9980448,8880,2024-01-25 09:45:39,52.1876826,010
218,21.0024263,8881,2024-01-25 13:14:30,52.177901,2
136,20.98309,8882,2024-01-25 13:14:31,52.1967376,8
141,20.9974235,8883,2024-01-25 13:14:33,52.1860196,012
141,20.984389,8884,2024-01-25 13:14:27,52.1984538,2
148,21.046875,8885,2024-01-25 13:14:24,52.191056,8
217,21.024166,8886,2024-01-25 13:14:30,52.179738,2
709,21.0235606,8887,2024-01-25 13:14:30,52.1801046,1
143,21.02683,8889,2024-01-25 13:14:16,52.219735,1
138,20.999867,8890,2024-01-25 13:14:34,52.169201,7
331,20.9964016,8891,2024-01-25 13:14:34,52.1875768,061
710,21.011328,8892,2024-01-25 13:14:25,52.074204,2
106,21.014431,8894,2024-01-25 13:14:28,52.240519,1
317,21.0843443,8895,2024-01-25 13:14:29,52.1669771,1
401,21.046198,8897,2024-01-25 13:14:26,52.157266,6
136,20.9832895,8898,2024-01-25 13:14:31,52.1960645,1
138,21.100509,8899,2024-01-25 13:14:19,52.260623,2
104,21.016182,9061,2024-01-25 08:07:00,52.318569,03
211,20.943951,9063,2024-01-25 13:14:36,52.338688,461
314,21.009172,9065,2024-01-25 13:14:35,52.303841,1
211,21.015497,9066,2024-01-25 09:42:32,52.318554,09
262,21.053715,9067,2024-01-25 13:14:35,52.276337,1
211,20.925413,9068,2024-01-25 13:14:32,52.348331,4
211,21.0159434,9069,2024-01-25 09:16:07,52.3184831,08
161,21.202347,9070,2024-01-25 13:14:32,52.170063,2
314,20.977936,9071,2024-01-25 13:14:34,52.313118,454
314,20.975508,9072,2024-01-25 06:43:50,52.31683,2
314,21.046814,9073,2024-01-25 13:14:23,52.336933,4
104,21.029593,9074,2024-01-25 13:14:31,52.301723,2
262,21.087816,9075,2024-01-25 13:14:36,52.286549,2
211,21.00102,9076,2024-01-25 13:14:36,52.291435,1
900,20.953922,9078,2024-01-25 13:14:31,52.358479,1
N03,21.015154,9080,2024-01-25 05:43:09,52.318607,1
104,21.015419,9081,2024-01-25 09:31:42,52.318512,04
161,21.18886,9082,2024-01-25 13:14:36,52.183903,1
211,20.939257,9083,2024-01-25 13:14:33,52.34016,2
314,20.952709,9084,2024-01-25 13:14:34,52.31736,2
104,21.0160102,9086,2024-01-25 12:01:57,52.318417,03
314,21.0161,9087,2024-01-25 10:17:52,52.31855,2
161,21.0164849,9089,2024-01-25 13:14:35,52.3185294,03
262,21.0159744,9090,2024-01-25 10:24:40,52.31847,03
104,21.033417,9092,2024-01-25 13:14:32,52.33485,1
201,20.939094,9202,2024-01-25 13:14:36,52.248025,4
133,20.974549,9203,2024-01-25 13:14:35,52.350854,1
164,21.0867956,9204,2024-01-25 13:14:35,52.16036,2
201,20.925029,9205,2024-01-25 13:14:33,52.2605736,2
133,20.9443399,9206,2024-01-25 13:14:36,52.322584,348
106,20.8830663,9207,2024-01-25 13:14:35,52.2063623,2
211,21.000311,9208,2024-01-25 13:14:36,52.291372,5
211,20.8838769,9210,2024-01-25 13:14:35,52.2059628,2
133,20.9476557,9212,2024-01-25 13:14:31,52.3050492,2
164,21.1421088,9214,2024-01-25 13:14:32,52.1444636,3
264,21.098236,9215,2024-01-25 13:14:35,52.139938,1
133,20.9524145,9220,2024-01-25 13:14:35,52.3170488,2
201,20.930937,9221,2024-01-25 13:14:35,52.256791,3
209,21.0388305,9225,2024-01-25 13:14:37,52.1541906,573
201,20.9250859,9226,2024-01-25 13:14:34,52.2607395,1
209,21.0136123,9227,2024-01-25 13:14:33,52.1224538,571
209,20.9810604,9228,2024-01-25 13:14:31,52.1328437,572
209,21.0376458,9229,2024-01-25 13:14:19,52.1534118,05
239,21.0222961,9230,2024-01-25 13:14:36,52.1520551,574
203,20.928497,9231,2024-01-25 13:14:34,52.291088,1
203,20.926523,9232,2024-01-25 13:14:35,52.2830165,472
305,21.14108,9242,2024-01-25 13:14:33,52.227966,1
211,20.9658253,9245,2024-01-25 13:14:32,52.3128131,460
Z12,20.928035,9251,2024-01-25 13:14:31,52.2909987,1
164,21.067851,9252,2024-01-25 13:14:32,52.19196,1
211,20.963876,9253,2024-01-25 13:14:33,52.3179473,6
739,21.018192,9301,2024-01-25 13:14:28,52.169193,1
739,21.043266,9303,2024-01-25 13:14:30,52.083702,426
256,21.077253,9304,2024-01-25 13:14:33,52.268284,03
319,21.077578,9311,2024-01-25 13:14:35,52.268433,04
739,21.035126,9312,2024-01-25 13:14:29,52.093285,4
179,21.0410756,9313,2024-01-25 06:28:06,52.1471375,51
319,21.077724,9314,2024-01-25 10:00:19,52.268322,03
319,21.083538,9315,2024-01-25 13:14:37,52.260365,05
135,21.027185,9316,2024-01-25 13:14:36,52.259602,5
179,21.077341,9317,2024-01-25 09:21:30,52.268654,012
135,21.071846,9319,2024-01-25 13:14:34,52.246143,1
147,21.077339,9321,2024-01-25 09:05:53,52.26862,09
179,21.031965,9322,2024-01-25 13:14:35,52.154392,4
135,21.036873,9323,2024-01-25 13:14:36,52.261158,6
135,21.042797,9324,2024-01-25 13:14:31,52.247795,4
179,21.027666,9325,2024-01-25 13:14:32,52.142368,8
198,21.223625,9326,2024-01-25 13:14:35,52.250134,1
179,21.06859,9327,2024-01-25 13:14:31,52.128899,11
135,21.0996034,9328,2024-01-25 10:54:37,52.2380829,3
142,21.087154,9329,2024-01-25 13:14:34,52.244759,5
135,21.09845,9330,2024-01-25 13:14:30,52.236401,2
198,21.2431471,9331,2024-01-25 06:34:28,52.2207934,2
147,21.077513,9332,2024-01-25 10:05:03,52.268494,07
179,21.048838,9333,2024-01-25 13:14:30,52.152554,9
135,21.077158,9334,2024-01-25 08:35:46,52.268284,3
179,21.032328,9335,2024-01-25 13:14:33,52.142635,3
198,21.223585,9336,2024-01-25 06:47:07,52.253826,04
739,21.018707,9337,2024-01-25 13:14:35,52.11158,3
179,21.037193,9338,2024-01-25 13:14:31,52.162071,6
135,21.077524,9339,2024-01-25 13:14:34,52.267796,08
319,21.062986,9341,2024-01-25 13:14:33,52.256954,02
142,21.178717,9342,2024-01-25 13:14:34,52.1726,3
135,21.077543,9343,2024-01-25 11:52:11,52.268383,07
256,21.077497,9345,2024-01-25 09:55:44,52.268532,02
142,21.242178,9346,2024-01-25 13:14:34,52.169926,469
739,21.077309,9347,2024-01-25 13:14:30,52.268639,09
179,21.036953,9348,2024-01-25 13:14:35,52.16209,5
256,21.077076,9349,2024-01-25 09:10:20,52.268379,01
179,21.0306029,9350,2024-01-25 10:03:35,52.1540612,7
319,21.0722352,9351,2024-01-25 08:59:42,52.1549802,01
739,21.023388,9352,2024-01-25 13:14:32,52.180031,2
135,21.107174,9353,2024-01-25 13:14:34,52.248371,08
179,21.049929,9354,2024-01-25 13:14:33,52.137104,10
142,21.101398,9355,2024-01-25 13:14:30,52.242477,4
135,21.077242,9356,2024-01-25 13:14:35,52.268272,08
179,21.054081,9357,2024-01-25 13:14:31,52.153721,2
142,21.19858,9358,2024-01-25 13:14:07,52.173946,1
326,21.015406,9402,2024-01-25 12:39:58,52.318687,02
326,21.015505,9403,2024-01-25 11:30:40,52.318596,03
326,21.014919,9404,2024-01-25 13:14:31,52.317966,04
516,20.99478,9405,2024-01-25 13:14:34,52.298553,4
103,20.965628,9411,2024-01-25 13:14:33,52.238445,1
103,20.944979,9413,2024-01-25 13:14:32,52.271862,4
152,21.054625,9414,2024-01-25 13:14:37,52.32476,5
157,20.963797,9415,2024-01-25 13:14:32,52.208038,4
234,21.039288,9416,2024-01-25 13:14:34,52.317993,3
103,20.944994,9417,2024-01-25 13:14:35,52.271816,7
157,20.976412,9418,2024-01-25 13:14:35,52.289883,9
103,21.015327,9419,2024-01-25 13:14:35,52.318336,08
516,20.950512,9420,2024-01-25 13:14:33,52.317158,1
176,21.018152,9421,2024-01-25 13:14:35,52.291416,1
176,21.015551,9422,2024-01-25 10:20:29,52.318539,04
234,21.029526,9423,2024-01-25 13:14:33,52.316708,1
326,21.01548,9424,2024-01-25 12:15:24,52.318535,05
103,20.943502,9425,2024-01-25 13:14:30,52.294506,6
157,20.982098,9426,2024-01-25 13:14:37,52.217636,5
152,21.03784,9427,2024-01-25 13:14:32,52.326416,4
516,20.942074,9428,2024-01-25 13:14:27,52.334064,2
743,20.846823,9429,2024-01-25 13:14:33,52.227798,2
103,21.015686,9430,2024-01-25 13:04:46,52.318645,09
157,20.977571,9432,2024-01-25 13:14:33,52.217281,3
152,20.952291,9433,2024-01-25 13:14:36,52.316875,2
176,21.015377,9434,2024-01-25 13:14:36,52.318527,03
743,21.015135,9435,2024-01-25 09:30:06,52.318424,04
743,20.697386,9436,2024-01-25 13:14:37,52.20697,3
516,20.941914,9437,2024-01-25 13:14:31,52.320873,3
152,20.969912,9438,2024-01-25 13:14:31,52.323845,3
157,20.990259,9440,2024-01-25 13:14:36,52.2528,7
103,21.015749,9441,2024-01-25 11:34:26,52.318779,010
157,20.986895,9442,2024-01-25 13:14:32,52.268394,10
234,21.066822,9443,2024-01-25 13:14:35,52.339001,2
103,20.968403,9444,2024-01-25 13:14:33,52.222023,2
152,21.01532,9445,2024-01-25 10:20:38,52.318638,06
157,20.992329,9446,2024-01-25 13:14:33,52.232258,430
326,21.015884,9447,2024-01-25 09:01:57,52.318581,01
516,20.999691,9448,2024-01-25 13:14:36,52.293404,5
157,20.983116,9449,2024-01-25 13:14:34,52.272682,8
157,20.987947,9450,2024-01-25 13:14:35,52.251686,1
226,21.015839,9451,2024-01-25 09:14:57,52.318665,04
157,21.015505,9452,2024-01-25 10:54:11,52.318581,011
152,20.975292,9454,2024-01-25 13:14:34,52.335155,1
212,21.051559,9455,2024-01-25 13:14:34,52.292202,3
176,20.983547,9456,2024-01-25 13:14:37,52.354122,2
103,20.965809,9457,2024-01-25 13:14:33,52.247452,3
103,20.927126,9458,2024-01-25 13:14:35,52.290184,5
157,20.993464,9459,2024-01-25 13:14:35,52.230576,6
111,21.117316,946,2024-01-25 12:16:36,52.233921,1
121,20.973636,9501,2024-01-25 13:14:34,52.272025833,1
149,20.8970445,9503,2024-01-25 13:14:27,52.239362667,663
121,20.883476667,9505,2024-01-25 13:14:32,52.206043667,04
159,21.0483445,9506,2024-01-25 13:14:36,52.207547,5
149,20.913933,9507,2024-01-25 13:14:33,52.237519833,662
149,20.898221,9509,2024-01-25 13:14:35,52.248984,1
311,20.882399667,9510,2024-01-25 13:14:33,52.207832833,06
159,20.9546515,9511,2024-01-25 13:14:33,52.211881833,1
159,20.997324,9512,2024-01-25 13:14:31,52.224324333,2
194,20.930044167,9513,2024-01-25 13:14:33,52.224921667,1
159,21.054803833,9514,2024-01-25 13:14:33,52.1994255,4
159,21.004022833,9515,2024-01-25 13:14:36,52.223059,8
194,20.883476,9516,2024-01-25 09:59:51,52.205998,06
194,20.896223833,9518,2024-01-25 13:14:34,52.2011785,2
220,20.896404667,9520,2024-01-25 13:14:32,52.215972333,1
220,20.895992333,9522,2024-01-25 13:14:34,52.21705,3
220,20.8980095,9523,2024-01-25 13:14:35,52.1839995,07
194,20.894041333,9525,2024-01-25 13:14:32,52.209406833,4
121,20.973820667,9526,2024-01-25 13:14:36,52.272160333,3
715,21.029371333,9527,2024-01-25 13:14:35,52.147242,61
715,20.8829745,9528,2024-01-25 12:37:25,52.2070745,55
220,20.925078833,9529,2024-01-25 13:14:37,52.260747333,5
220,20.882980833,9530,2024-01-25 10:39:47,52.2066465,07
121,20.883611833,9531,2024-01-25 10:03:53,52.206778167,3
715,20.943507167,9532,2024-01-25 13:14:35,52.1752585,53
159,21.0292185,9533,2024-01-25 13:14:27,52.224337833,3
737,20.948428333,9534,2024-01-25 13:14:30,52.087154333,52
737,20.960004833,9535,2024-01-25 13:14:36,52.0679875,54
159,21.085180667,9536,2024-01-25 13:14:32,52.19339,6
737,21.036779167,9537,2024-01-25 13:14:35,52.161877333,56
737,20.883358833,9539,2024-01-25 10:03:46,52.206233667,057
311,21.102776167,9540,2024-01-25 13:14:35,52.222343833,05
