odleglosc,ulica_id,nr_zespolu,typ,nr_przystanku,line
22070,0838,1391,2,01,L40
20981,0130,1390,2,02,L40
19960,0130,1389,2,02,L40
19456,0846,1748,2,01,L40
19096,0846,1700,1,04,L40
18466,2577,1588,2,02,L40
15663,0137,1540,2,01,L40
16112,0137,1242,2,01,L40
16902,0137,1241,2,01,L40
18042,0137,1246,2,01,L40
12569,2059,1702,2,01,L40
12882,1118,1435,2,01,L40
13642,1118,1436,2,01,L40
14072,1118,1437,2,01,L40
18615,2993,1240,2,04,L40
18975,0850,1533,2,02,L40
24708,3522,1544,3,01,L40
0,1321,1743,3,01,L40
805,2501,1767,2,02,L40
322,2501,1395,1,02,L40
1690,2501,1393,2,02,L40
1283,2501,1746,2,02,L40
3569,0130,1390,2,01,L40
1860,0116,1393,2,03,L40
5044,0846,1748,2,02,L40
4669,2087,1389,2,03,L40
24045,0279,1543,2,01,L40
23720,0279,1542,2,02,L40
5941,0130,1706,2,01,L40
5451,0846,1700,1,02,L40
7508,1894,1714,2,01,L40
6776,2577,1490,2,01,L40
8400,0924,1713,2,03,L40
7974,2842,1705,2,01,L40
10605,0231,1708,2,01,L40
9478,1967,1709,2,01,L40
12003,2094,1779,2,01,L40
11609,0231,1733,2,01,L40
20189,0850,1535,2,01,L40
19395,0850,1534,2,02,L40
23202,0279,1541,2,02,L40
22759,0137,1238,1,01,L40
22400,0137,1249,2,01,L40
21679,1724,1538,2,03,L40
21294,1724,1537,2,01,L40
20469,1724,1536,2,01,L40
11870,1101,1311,1,01,L34
12047,2004,1367,2,02,L34
12645,1246,1800,3,01,L34
0,1937,1827,3,01,L34
1896,2526,1841,1,01,L34
557,1937,1586,2,01,L34
3524,1966,1955,2,01,L34
3021,1966,1956,2,01,L34
5096,1966,1953,2,01,L34
4554,1966,1954,2,01,L34
6663,1988,1550,2,01,L34
6189,1988,1306,1,51,L34
7632,1246,1308,2,01,L34
7142,1988,1307,2,01,L34
8898,1101,1196,2,01,L34
8285,0814,1197,1,81,L34
9823,2015,1184,2,01,L34
9401,1101,1227,2,03,L34
10590,2015,1229,2,01,L34
10291,2015,1228,2,01,L34
11463,1757,1302,1,02,L34
11003,1757,1230,1,04,L34
7002,1101,1196,2,01,L34
6389,0814,1197,1,81,L34
7927,2015,1184,2,01,L34
7505,1101,1227,2,03,L34
8694,2015,1229,2,01,L34
8395,2015,1228,2,01,L34
9567,1757,1302,1,02,L34
9107,1757,1230,1,04,L34
10151,2004,1367,2,02,L34
9974,1101,1311,1,01,L34
10749,1246,1800,3,01,L34
0,2526,1841,3,01,L34
1628,1966,1955,2,01,L34
1125,1966,1956,2,01,L34
3200,1966,1953,2,01,L34
2658,1966,1954,2,01,L34
4767,1988,1550,2,01,L34
4293,1988,1306,1,51,L34
5736,1246,1308,2,01,L34
5246,1988,1307,2,01,L34
10961,2526,1841,1,01,L34
11897,1625,1826,2,02,L34
12882,1937,1827,3,01,L34
0,1246,1800,3,01,L34
668,1757,1311,1,03,L34
345,1757,1846,2,01,L34
1737,2015,1230,1,02,L34
1148,1757,1302,1,03,L34
2421,2015,1228,2,02,L34
2075,2015,1229,2,02,L34
3158,1857,1227,2,04,L34
2821,2015,1184,2,02,L34
4293,0814,1197,1,01,L34
3790,1101,1196,2,02,L34
5559,1988,1307,2,02,L34
5079,0814,1308,2,02,L34
6789,1875,1306,1,52,L34
6103,1988,1550,2,02,L34
8049,1966,1954,2,02,L34
7609,1966,1953,2,02,L34
9811,1966,1956,2,02,L34
9252,1966,1955,2,02,L34
4293,0814,1197,1,01,L34
3790,1101,1196,2,02,L34
5559,1988,1307,2,02,L34
5079,0814,1308,2,02,L34
6789,1875,1306,1,52,L34
6103,1988,1550,2,02,L34
8049,1966,1954,2,02,L34
7609,1966,1953,2,02,L34
9811,1966,1956,2,02,L34
9252,1966,1955,2,02,L34
10961,2526,1841,3,01,L34
0,1246,1800,3,01,L34
668,1757,1311,1,03,L34
345,1757,1846,2,01,L34
1737,2015,1230,1,02,L34
1148,1757,1302,1,03,L34
2421,2015,1228,2,02,L34
2075,2015,1229,2,02,L34
3158,1857,1227,2,04,L34
2821,2015,1184,2,02,L34
3721,2959,1318,2,01,226
3433,2959,1346,2,51,226
4641,2959,1288,1,01,226
4121,2959,1289,2,01,226
5641,2959,1286,2,01,226
5141,2959,1287,2,01,226
6671,2959,1283,1,01,226
6011,2959,1285,2,01,226
8569,1401,1260,2,03,226
7027,2205,1281,2,01,226
8881,1401,1150,1,01,226
0,2605,1225,3,01,226
671,2605,1697,1,02,226
231,2605,1226,2,04,226
1233,2403,1688,1,02,226
1046,2403,1687,1,02,226
1954,0718,1685,2,01,226
1573,1572,1686,2,02,226
3114,2959,1226,2,01,226
2668,2959,1519,1,01,226
9307,1401,1085,3,11,226
3721,2959,1318,2,01,226
3433,2959,1346,2,51,226
4641,2959,1288,1,01,226
4121,2959,1289,2,01,226
5641,2959,1286,2,01,226
5141,2959,1287,2,01,226
6671,2959,1283,1,01,226
6011,2959,1285,2,01,226
8569,1401,1260,2,03,226
7027,2205,1281,2,01,226
8881,1401,1150,1,01,226
0,2605,1225,3,01,226
671,2605,1697,1,02,226
231,2605,1226,2,04,226
1233,2403,1688,1,02,226
1046,2403,1687,1,02,226
1954,0718,1685,2,01,226
1573,1572,1686,2,02,226
3114,2959,1226,2,01,226
2668,2959,1519,1,01,226
9267,1401,1085,4,13,226
10432,2403,1688,1,01,226
10739,2403,1687,1,01,226
11039,2605,1697,1,01,226
11459,2605,1225,3,01,226
9083,2959,1519,1,02,226
9542,0718,1290,2,54,226
9802,0718,1685,2,02,226
10157,1589,1686,2,01,226
0,1214,1085,3,11,226
647,1401,1150,1,02,226
377,1401,1085,1,10,226
1049,2205,1260,2,02,226
937,1401,1165,1,02,226
3041,2205,1205,1,02,226
2413,2205,1281,2,02,226
4644,2959,1281,2,04,226
3896,2205,1205,2,01,226
5764,2959,1285,2,02,226
5064,2959,1283,1,02,226
6444,2959,1496,2,02,226
6114,2959,1286,2,02,226
7084,2959,1288,1,02,226
6694,2959,1287,2,02,226
8034,2959,1318,2,02,226
7654,2959,1289,2,02,226
8695,2959,1226,2,02,226
8430,2959,1346,2,02,226
15962,2804,2029,1,02,525
16157,2804,2030,2,02,525
16640,0111,2031,1,02,525
17048,0111,2032,3,01,525
13827,1212,2025,1,01,525
14411,1212,2026,1,01,525
14965,1812,2027,2,01,525
15503,2804,2028,1,02,525
0,3541,7002,3,21,525
1495,1503,7011,1,01,525
680,1503,7013,1,01,525
2475,0133,7009,1,01,525
1845,1503,7006,1,07,525
3745,0133,7071,1,01,525
2925,0133,7037,1,55,525
6075,0134,2098,1,02,525
5672,0134,2097,1,02,525
6915,0134,2100,1,04,525
6655,0134,2099,2,02,525
8377,1706,2102,1,02,525
7626,1706,2101,1,02,525
9497,1706,2104,2,02,525
9017,1706,2103,1,02,525
12479,0308,2019,1,02,525
11442,1706,2018,1,02,525
13390,1212,2024,1,01,525
12851,0308,2020,1,02,525
0,0111,2032,3,01,525
7368,1706,R-10,6,99,525
6950,2804,2030,2,02,525
6755,2804,2029,1,02,525
7841,0111,2032,3,01,525
7433,0111,2031,1,02,525
0,1928,R-10,6,90,525
3272,0308,2019,1,02,525
2235,1810,2018,5,02,525
4183,1212,2024,1,01,525
3644,0308,2020,1,02,525
5204,1212,2026,1,01,525
4620,1212,2025,1,01,525
6296,2804,2028,1,02,525
5758,1812,2027,2,01,525
14594,0133,7009,1,02,525
14954,2507,7006,1,08,525
15484,0003,7011,1,02,525
16409,0101,7013,4,15,525
11105,0134,2098,1,01,525
11490,0134,2097,1,01,525
13305,0133,7071,1,02,525
14112,0133,7037,1,06,525
0,0111,2032,3,01,525
799,2804,2030,2,01,525
404,0111,2031,1,01,525
1495,2804,2028,1,01,525
1148,2804,2029,1,01,525
2698,1212,2026,1,02,525
2145,2804,2027,2,02,525
3551,1212,2024,1,02,525
3094,1212,2025,1,02,525
4515,0308,2019,1,01,525
4151,0308,2020,1,01,525
6822,1706,2015,1,03,525
5592,1810,2018,1,01,525
8108,1706,2103,1,01,525
7428,1706,2104,2,01,525
9403,1706,2101,1,01,525
8652,1706,2102,1,01,525
10453,0134,2099,2,01,525
9853,1706,2100,1,03,525
14594,0133,7009,1,02,525
14954,2507,7006,1,08,525
15484,0003,7011,1,02,525
16509,0101,7013,1,06,525
11105,0134,2098,1,01,525
11490,0134,2097,1,01,525
13305,0133,7071,1,02,525
14112,0133,7037,1,06,525
16996,0101,7002,1,02,525
17286,0101,7002,3,23,525
0,0111,2032,3,01,525
799,2804,2030,2,01,525
404,0111,2031,1,01,525
1495,2804,2028,1,01,525
1148,2804,2029,1,01,525
2698,1212,2026,1,02,525
2145,2804,2027,2,02,525
3551,1212,2024,1,02,525
3094,1212,2025,1,02,525
4515,0308,2019,1,01,525
4151,0308,2020,1,01,525
6822,1706,2015,1,03,525
5592,1810,2018,1,01,525
8108,1706,2103,1,01,525
7428,1706,2104,2,01,525
9403,1706,2101,1,01,525
8652,1706,2102,1,01,525
10453,0134,2099,2,01,525
9853,1706,2100,1,03,525
0,3541,7002,3,21,525
8462,1928,R-10,6,98,525
0,0101,7013,4,15,525
7702,1928,R-10,6,98,525
4515,0308,2019,1,01,525
4151,0308,2020,1,01,525
6822,1706,2015,4,03,525
5592,1810,2018,1,01,525
7368,1706,R-10,6,99,525
0,0111,2032,3,01,525
799,2804,2030,2,01,525
404,0111,2031,1,01,525
1495,2804,2028,1,01,525
1148,2804,2029,1,01,525
2698,1212,2026,1,02,525
2145,2804,2027,2,02,525
3551,1212,2024,1,02,525
3094,1212,2025,1,02,525
0,1928,R-10,6,90,525
7868,0111,2032,3,01,525
0,0101,7002,4,02,525
5489,2513,R-07,6,99,525
0,2513,R-07,6,00,525
5604,3541,7002,3,21,525
14594,0133,7009,1,02,525
14954,2507,7006,1,08,525
15484,0003,7011,1,02,525
16509,0101,7013,1,06,525
11105,0134,2098,1,01,525
11490,0134,2097,1,01,525
13305,0133,7071,1,02,525
14112,0133,7037,1,06,525
16996,0101,7002,4,02,525
0,0111,2032,3,01,525
799,2804,2030,2,01,525
404,0111,2031,1,01,525
1495,2804,2028,1,01,525
1148,2804,2029,1,01,525
2698,1212,2026,1,02,525
2145,2804,2027,2,02,525
3551,1212,2024,1,02,525
3094,1212,2025,1,02,525
4515,0308,2019,1,01,525
4151,0308,2020,1,01,525
6822,1706,2015,1,03,525
5592,1810,2018,1,01,525
8108,1706,2103,1,01,525
7428,1706,2104,2,01,525
9403,1706,2101,1,01,525
8652,1706,2102,1,01,525
10453,0134,2099,2,01,525
9853,1706,2100,1,03,525
14594,0133,7009,1,02,525
14954,2507,7006,1,08,525
15484,0003,7011,1,02,525
16509,0101,7013,1,06,525
11105,0134,2098,1,01,525
11490,0134,2097,1,01,525
13305,0133,7071,1,02,525
14112,0133,7037,1,06,525
16996,0101,7002,1,02,525
17356,0101,7002,3,21,525
0,0111,2032,3,01,525
799,2804,2030,2,01,525
404,0111,2031,1,01,525
1495,2804,2028,1,01,525
1148,2804,2029,1,01,525
2698,1212,2026,1,02,525
2145,2804,2027,2,02,525
3551,1212,2024,1,02,525
3094,1212,2025,1,02,525
4515,0308,2019,1,01,525
4151,0308,2020,1,01,525
6822,1706,2015,1,03,525
5592,1810,2018,1,01,525
8108,1706,2103,1,01,525
7428,1706,2104,2,01,525
9403,1706,2101,1,01,525
8652,1706,2102,1,01,525
10453,0134,2099,2,01,525
9853,1706,2100,1,03,525
0,1706,R-10,6,00,525
8966,3541,7002,3,21,525
3492,0802,2005,1,03,3
3127,0802,2006,1,03,3
4262,0802,2003,1,03,3
3913,0802,2004,1,03,3
5140,2201,2001,1,05,3
4689,0802,2002,1,03,3
6061,1203,1028,1,02,3
5490,1203,1001,1,06,3
6758,1202,1030,4,02,3
6560,0124,1029,1,02,3
6830,1202,R-02,6,99,3
0,0802,2014,5,04,3
458,0802,2013,1,03,3
64,0802,2014,1,07,3
1211,0802,2011,1,03,3
840,0802,2012,1,03,3
2036,0802,2009,1,01,3
1713,0802,2010,1,03,3
2852,0802,2007,1,01,3
2623,0802,2008,1,05,3
9618,1567,1080,1,04,3
10395,1901,1082,1,02,3
10738,1901,1083,1,04,3
10960,1901,1084,1,02,3
7415,1301,1071,1,02,3
8078,1701,1077,1,04,3
8679,1701,1078,1,04,3
9210,1701,1079,1,04,3
11347,1901,1085,1,02,3
11806,1901,1086,1,04,3
0,0802,2014,5,04,3
458,0802,2013,1,03,3
64,0802,2014,1,07,3
1211,0802,2011,1,03,3
840,0802,2012,1,03,3
2036,0802,2009,1,01,3
1713,0802,2010,1,03,3
2852,0802,2007,1,01,3
2623,0802,2008,1,05,3
3492,0802,2005,1,03,3
3127,0802,2006,1,03,3
4262,0802,2003,1,03,3
3913,0802,2004,1,03,3
5140,2201,2001,1,05,3
4689,0802,2002,1,03,3
5849,2201,1002,1,04,3
5509,2201,1001,1,04,3
6667,1301,1066,1,04,3
6326,2201,1003,1,08,3
12271,0104,1087,3,02,3
3904,0802,2008,1,04,3
3675,0802,2007,1,02,3
4714,0802,2010,1,04,3
4494,0802,2009,1,02,3
5623,0802,2012,1,04,3
5215,0802,2011,1,04,3
6551,0802,2014,4,06,3
6186,0802,2013,1,04,3
6732,0802,2014,5,04,3
0,1202,R-02,6,00,3
1187,2201,1001,1,03,3
464,1203,1028,5,01,3
1837,0802,2002,1,04,3
1519,2601,2001,1,06,3
2607,0802,2004,1,04,3
2180,0802,2003,1,04,3
3399,0802,2006,1,04,3
2926,0802,2005,1,04,3
5267,1567,1080,1,04,3
4859,1701,1079,1,04,3
6387,1901,1083,1,04,3
6044,1901,1082,1,02,3
6996,1901,1085,1,02,3
6609,1901,1084,1,02,3
7920,0104,1087,3,02,3
7455,1901,1086,1,04,3
0,1202,R-02,6,00,3
1158,2201,1001,1,04,3
464,1203,1028,5,01,3
1975,2201,1003,1,08,3
1498,2201,1002,1,04,3
3064,1301,1071,1,02,3
2316,1301,1066,1,04,3
4328,1701,1078,1,04,3
3727,1701,1077,1,04,3
10108,0802,2009,1,02,3
10328,0802,2010,1,04,3
10829,0802,2011,1,04,3
11237,0802,2012,1,04,3
8540,0802,2005,1,04,3
9013,0802,2006,1,04,3
9289,0802,2007,1,02,3
9518,0802,2008,1,04,3
11800,0802,2013,1,04,3
12165,0802,2014,4,06,3
0,0104,1087,3,02,3
671,1901,1085,1,01,3
351,1901,1086,1,03,3
1318,1901,1083,1,03,3
1102,1901,1084,1,01,3
2537,1567,1080,1,03,3
1780,1901,1082,1,01,3
3481,1701,1078,1,03,3
2850,1701,1079,1,03,3
4716,1301,1071,1,01,3
4086,1701,1077,1,03,3
5988,2201,1003,1,07,3
5489,1301,1066,1,03,3
6801,2201,1001,1,03,3
6309,2201,1002,1,03,3
7451,0802,2002,1,04,3
7133,2601,2001,1,06,3
8221,0802,2004,1,04,3
7794,0802,2003,1,04,3
12346,0802,2014,5,04,3
4716,1301,1071,1,01,3
4086,1701,1077,1,03,3
5988,2201,1003,1,07,3
5489,1301,1066,1,03,3
6801,1203,1001,1,06,3
6309,2201,1002,1,03,3
7871,0124,1029,1,02,3
7372,1203,1028,1,02,3
8141,1202,R-02,6,99,3
8069,1202,1030,4,02,3
0,0104,1087,3,02,3
671,1901,1085,1,01,3
351,1901,1086,1,03,3
1318,1901,1083,1,03,3
1102,1901,1084,1,01,3
2537,1567,1080,1,03,3
1780,1901,1082,1,01,3
3481,1701,1078,1,03,3
2850,1701,1079,1,03,3
0,0812,1182,4,01,527
8261,2002,R-13,6,99,527
0,2002,R-13,6,00,527
4270,1214,1146,3,03,527
0,2002,R-13,6,00,527
8021,2132,1182,3,06,527
0,2104,1146,4,05,527
4205,2002,R-13,6,99,527
0,2132,1182,3,06,527
1157,2089,1357,1,01,527
487,0216,1183,2,03,527
1857,2089,1359,1,01,527
1497,2089,1358,1,01,527
2637,0812,1280,1,01,527
2267,2089,1520,2,01,527
4886,1214,1146,3,03,527
3452,0812,1179,1,01,527
0,2132,1182,3,06,527
1157,2089,1357,1,01,527
487,0216,1183,2,03,527
1857,2089,1359,1,01,527
1497,2089,1358,1,01,527
2637,0812,1280,1,01,527
2267,2089,1520,2,01,527
4902,2104,1146,3,05,527
3452,0812,1179,1,01,527
4880,0812,1182,3,01,527
0,1214,1146,3,03,527
2538,2089,1280,1,04,527
1595,0812,1179,1,02,527
3170,2089,1359,1,04,527
2818,2089,1520,2,02,527
3874,2089,1357,1,02,527
3604,2089,1358,1,02,527
4590,0216,1183,2,01,527
4079,0216,1326,1,03,527
5104,2132,1182,3,06,527
0,1214,1146,3,03,527
2538,2089,1280,1,04,527
1595,0812,1179,1,02,527
3170,2089,1359,1,04,527
2818,2089,1520,2,02,527
3874,2089,1357,1,02,527
3604,2089,1358,1,02,527
4590,0216,1183,2,01,527
4079,0216,1326,1,03,527
0,2002,R-13,6,00,520
3964,0002,7016,5,01,520
0,1264,2064,4,05,520
4737,1706,R-10,6,99,520
15140,0002,7016,5,01,520
11745,2507,7011,1,08,520
12771,2507,7013,1,04,520
13092,2507,7014,1,02,520
14275,0002,7016,4,02,520
0,1226,2064,3,03,520
629,1226,2062,1,01,520
119,1226,2064,1,01,520
1380,2022,2060,2,01,520
971,1226,2061,1,01,520
3043,1706,2015,1,03,520
1943,1515,2059,1,01,520
4329,1706,2103,1,01,520
3649,1706,2104,2,01,520
5624,1706,2101,1,01,520
4873,1706,2102,1,01,520
6674,0134,2099,2,01,520
6074,1706,2100,1,03,520
7711,0134,2097,1,01,520
7326,0134,2098,1,01,520
10333,0133,7037,1,06,520
9526,0133,7071,1,02,520
11175,2507,7006,1,08,520
10815,0133,7009,1,02,520
6784,0133,7037,1,06,520
5977,0133,7071,1,02,520
7626,2507,7006,1,08,520
7266,0133,7009,1,02,520
9222,2507,7013,1,04,520
8196,2507,7011,1,08,520
10726,0002,7016,4,02,520
9543,2507,7014,1,02,520
11591,0002,7016,5,01,520
0,1706,R-10,6,00,520
780,1706,2103,1,01,520
100,1706,2104,5,01,520
2075,1706,2101,1,01,520
1324,1706,2102,1,01,520
3125,0134,2099,2,01,520
2525,1706,2100,1,03,520
4162,0134,2097,1,01,520
3777,0134,2098,1,01,520
0,1706,2015,4,03,520
546,1706,R-10,6,99,520
0,1928,R-10,6,90,520
4135,1226,2064,3,03,520
6811,1706,2101,1,02,520
6100,0134,2100,1,04,520
8202,1706,2103,1,02,520
7562,1706,2102,1,02,520
9703,1515,2015,1,04,520
8682,1706,2104,2,02,520
11058,2022,2060,2,02,520
10678,1707,2059,1,04,520
11934,1226,2062,1,02,520
11489,1226,2061,1,02,520
12236,1226,2063,2,02,520
0,2507,7006,3,12,520
1030,2507,7006,1,07,520
680,2507,7011,1,01,520
2110,0133,7037,1,55,520
1660,0133,7009,1,01,520
4857,0134,2097,1,02,520
2930,0133,7071,1,01,520
5840,0134,2099,2,02,520
5260,0134,2098,1,02,520
12527,1226,2064,3,03,520
7290,0133,7037,1,06,520
6483,0133,7071,1,02,520
8132,2507,7006,1,08,520
7772,0133,7009,1,02,520
8212,2507,7006,4,12,520
0,1706,2015,3,03,520
1286,1706,2103,1,01,520
606,1706,2104,2,01,520
2581,1706,2101,1,01,520
1830,1706,2102,1,01,520
3631,0134,2099,2,01,520
3031,1706,2100,1,03,520
4668,0134,2097,1,01,520
4283,0134,2098,1,01,520
0,1226,2064,4,03,520
3589,1706,R-10,6,99,520
13380,1226,2061,1,02,520
13825,1226,2062,1,02,520
14127,1226,2063,2,02,520
14457,1264,2064,4,05,520
0,0002,7016,5,01,520
1756,0002,7013,1,01,520
856,0002,7014,1,01,520
2921,0002,7006,1,07,520
2571,0002,7011,1,01,520
4001,0133,7037,1,55,520
3551,0133,7009,1,01,520
6748,0134,2097,1,02,520
4821,0133,7071,1,01,520
7731,0134,2099,2,02,520
7151,0134,2098,1,02,520
8702,1706,2101,1,02,520
7991,0134,2100,1,04,520
10093,1706,2103,1,02,520
9453,1706,2102,1,02,520
11594,1515,2015,1,04,520
10573,1706,2104,2,02,520
12949,2022,2060,2,02,520
12569,1707,2059,1,04,520
6811,1706,2101,1,02,520
6100,0134,2100,1,04,520
8202,1706,2103,1,02,520
7562,1706,2102,1,02,520
9806,1706,2015,4,03,520
8682,1706,2104,2,02,520
0,2507,7006,3,12,520
1030,2507,7006,1,07,520
680,2507,7011,1,01,520
2110,0133,7037,1,55,520
1660,0133,7009,1,01,520
4857,0134,2097,1,02,520
2930,0133,7071,1,01,520
5840,0134,2099,2,02,520
5260,0134,2098,1,02,520
0,0002,7016,4,02,520
9666,1928,R-10,6,98,520
5624,1706,2101,1,01,520
4873,1706,2102,1,01,520
6674,0134,2099,2,01,520
6074,1706,2100,1,03,520
7711,0134,2097,1,01,520
7326,0134,2098,1,01,520
10333,0133,7037,1,06,520
9526,0133,7071,1,02,520
11175,2507,7006,1,08,520
10815,0133,7009,1,02,520
11255,2507,7006,3,12,520
0,1226,2064,3,03,520
629,1226,2062,1,01,520
119,1226,2064,1,01,520
1380,2022,2060,2,01,520
971,1226,2061,1,01,520
3043,1706,2015,1,03,520
1943,1515,2059,1,01,520
4329,1706,2103,1,01,520
3649,1706,2104,2,01,520
0,0002,7016,4,02,520
4325,2002,R-13,6,99,520
11745,2507,7011,1,08,520
12771,2507,7013,1,04,520
13092,2507,7014,1,02,520
14275,0002,7016,4,02,520
0,1226,2064,3,03,520
629,1226,2062,1,01,520
119,1226,2064,1,01,520
1380,2022,2060,2,01,520
971,1226,2061,1,01,520
3043,1706,2015,1,03,520
1943,1515,2059,1,01,520
4329,1706,2103,1,01,520
3649,1706,2104,2,01,520
5624,1706,2101,1,01,520
4873,1706,2102,1,01,520
6674,0134,2099,2,01,520
6074,1706,2100,1,03,520
7711,0134,2097,1,01,520
7326,0134,2098,1,01,520
10333,0133,7037,1,06,520
9526,0133,7071,1,02,520
11175,2507,7006,1,08,520
10815,0133,7009,1,02,520
13380,1226,2061,1,02,520
13825,1226,2062,1,02,520
14127,1226,2063,2,02,520
14418,1226,2064,3,03,520
0,0002,7016,5,01,520
1756,0002,7013,1,01,520
856,0002,7014,1,01,520
2921,0002,7006,1,07,520
2571,0002,7011,1,01,520
4001,0133,7037,1,55,520
3551,0133,7009,1,01,520
6748,0134,2097,1,02,520
4821,0133,7071,1,01,520
7731,0134,2099,2,02,520
7151,0134,2098,1,02,520
8702,1706,2101,1,02,520
7991,0134,2100,1,04,520
10093,1706,2103,1,02,520
9453,1706,2102,1,02,520
11594,1515,2015,1,04,520
10573,1706,2104,2,02,520
12949,2022,2060,2,02,520
12569,1707,2059,1,04,520
6186,1837,2039,1,02,521
5736,1837,2040,2,02,521
7503,2528,2037,1,02,521
6956,1837,2038,2,02,521
8653,2528,2035,1,02,521
8153,2528,2036,1,02,521
10743,1810,2015,1,01,521
9542,1810,2018,1,01,521
12242,0802,2012,1,01,521
11314,0802,2014,1,01,521
12648,0802,2011,1,01,521
0,0218,2052,3,03,521
1227,1837,2047,2,02,521
590,1837,2048,1,05,521
2183,1837,2045,1,02,521
1837,1837,2046,1,02,521
3456,1837,2043,1,02,521
2786,1837,2044,1,02,521
4536,1837,2041,1,02,521
3886,1837,2042,1,02,521
14238,0802,2008,3,22,521
18400,0117,7041,1,02,521
19280,0117,7013,1,06,521
19767,0117,7002,1,02,521
20914,0801,4001,1,04,521
12648,0802,2011,1,01,521
13941,0802,2008,1,03,521
14338,0151,2134,1,01,521
16415,0117,2131,1,01,521
21600,0801,4003,1,02,521
22116,0801,4004,1,02,521
0,0218,2052,3,03,521
1227,1837,2047,2,02,521
590,1837,2048,1,05,521
2183,1837,2045,1,02,521
1837,1837,2046,1,02,521
3456,1837,2043,1,02,521
2786,1837,2044,1,02,521
4536,1837,2041,1,02,521
3886,1837,2042,1,02,521
6186,1837,2039,1,02,521
5736,1837,2040,2,02,521
7503,2528,2037,1,02,521
6956,1837,2038,2,02,521
8653,2528,2035,1,02,521
8153,2528,2036,1,02,521
10743,1810,2015,1,01,521
9542,1810,2018,1,01,521
12242,0802,2012,1,01,521
11314,0802,2014,1,01,521
23174,1712,4118,1,04,521
22654,2524,4005,1,06,521
23824,0511,4119,3,03,521
23444,1712,4338,1,02,521
0,1221,R-11,6,00,521
5042,0511,4119,3,03,521
7417,1837,2039,1,01,521
6817,1837,2038,2,01,521
9267,1837,2041,1,01,521
8067,1837,2040,2,01,521
10137,1837,2043,1,01,521
9917,1837,2042,1,01,521
11587,1837,2045,1,01,521
10837,1837,2044,1,01,521
12635,1837,2047,2,01,521
11987,1837,2046,1,01,521
13145,1837,2048,1,01,521
0,0802,2008,3,22,521
1583,0802,2012,1,02,521
972,0802,2011,1,02,521
2921,1810,2015,1,06,521
2543,0802,2014,1,02,521
5122,2528,2035,1,01,521
4220,1810,2018,1,02,521
6317,1837,2037,1,01,521
5617,2528,2036,1,01,521
13755,0218,2052,3,03,521
0,1928,R-10,6,90,521
11770,0218,2052,3,03,521
0,0007,2008,4,01,521
2588,1928,R-10,6,98,521
18332,1837,2040,2,01,521
19532,1837,2041,1,01,521
20182,1837,2042,1,01,521
20402,1837,2043,1,01,521
15882,2528,2036,1,01,521
16582,1837,2037,1,01,521
17082,1837,2038,2,01,521
17682,1837,2039,1,01,521
21102,1837,2044,1,01,521
21852,1837,2045,1,01,521
0,0511,4119,3,03,521
671,0221,4118,1,01,521
352,0221,4120,1,01,521
1802,0801,4004,1,01,521
1424,0801,4005,1,01,521
3232,0101,4001,1,03,521
2596,0801,4003,1,01,521
4898,0101,7013,1,15,521
4188,0101,7002,1,01,521
7580,0117,2131,1,02,521
5637,0101,7041,1,01,521
10265,0802,2008,1,22,521
9629,0117,2134,1,02,521
11848,0802,2012,1,02,521
11237,0802,2011,1,02,521
13186,1810,2015,1,06,521
12808,0802,2014,1,02,521
15387,2528,2035,1,01,521
14485,1810,2018,1,02,521
22900,1837,2047,2,01,521
22252,1837,2046,1,01,521
24020,0218,2052,3,03,521
23410,1837,2048,1,01,521
0,0511,4119,3,03,521
5106,1221,R-11,6,99,521
0,1706,R-10,6,00,521
3360,0802,2008,3,22,521
0,0218,2052,3,03,521
11318,1706,R-10,6,99,521
6186,1837,2039,1,02,521
5736,1837,2040,2,02,521
7503,2528,2037,1,02,521
6956,1837,2038,2,02,521
8653,2528,2035,1,02,521
8153,2528,2036,1,02,521
10743,1810,2015,1,01,521
9542,1810,2018,1,01,521
12242,0802,2012,1,01,521
11314,0802,2014,1,01,521
12648,0802,2011,1,01,521
0,0218,2052,3,03,521
1227,1837,2047,2,02,521
590,1837,2048,1,05,521
2183,1837,2045,1,02,521
1837,1837,2046,1,02,521
3456,1837,2043,1,02,521
2786,1837,2044,1,02,521
4536,1837,2041,1,02,521
3886,1837,2042,1,02,521
13816,0007,2008,4,01,521
0,0802,2008,4,23,521
2856,1928,R-10,6,98,521
6186,1837,2039,1,02,521
5736,1837,2040,2,02,521
7503,2528,2037,1,02,521
6956,1837,2038,2,02,521
8653,2528,2035,1,02,521
8153,2528,2036,1,02,521
10743,1810,2015,1,01,521
9542,1810,2018,1,01,521
12242,0802,2012,1,01,521
11314,0802,2014,1,01,521
12648,0802,2011,1,01,521
0,0218,2052,3,03,521
1227,1837,2047,2,02,521
590,1837,2048,1,05,521
2183,1837,2045,1,02,521
1837,1837,2046,1,02,521
3456,1837,2043,1,02,521
2786,1837,2044,1,02,521
4536,1837,2041,1,02,521
3886,1837,2042,1,02,521
14181,0802,2008,4,23,521
0,2513,R-07,6,00,522
7866,0271,3385,7,71,522
5528,2015,3028,2,52,522
4264,2015,3031,1,52,522
7553,0506,3003,2,02,522
6114,0506,3027,1,04,522
9023,2507,7006,1,08,522
8323,2507,3001,1,02,522
9528,0003,7011,4,10,522
