Lines,Lon,VehicleNumber,Time,Lat,Brigade
414,20.9728874,7728,2024-01-30 15:51:00,52.2767924,03
521,21.2047394,7729,2024-01-30 15:50:57,52.1593685,5
750,20.886725833,773,2024-01-30 15:50:57,52.340967167,07
502,21.2174146,7730,2024-01-30 15:51:00,52.2143676,09
151,21.0440557,7731,2024-01-30 15:51:00,52.2242089,2
411,21.0721405,7732,2024-01-30 15:51:00,52.2250426,466
509,21.0718057,7733,2024-01-30 15:51:00,52.2249886,6
514,21.1884934,7734,2024-01-30 15:51:00,52.2470847,3
525,21.0121827,7735,2024-01-30 15:50:59,52.2295354,010
182,21.0229455,7736,2024-01-30 15:51:00,52.2188034,7
141,21.1024121,7737,2024-01-30 15:50:59,52.2376111,3
168,21.113386,7738,2024-01-30 15:50:59,52.2335166,2
E-1,21.0584295,7739,2024-01-30 15:50:59,52.2320616,01
150,20.895943,774,2024-01-30 15:51:00,52.336994,6
146,21.114123,7740,2024-01-30 15:50:59,52.2037494,06
509,21.0640051,7741,2024-01-30 15:51:00,52.2271765,7
141,21.0454949,7742,2024-01-30 15:50:55,52.2190832,1
502,21.1565882,7744,2024-01-30 15:51:00,52.2260129,718
402,20.9935257,7745,2024-01-30 15:50:59,52.1789872,011
E-1,21.1152299,7746,2024-01-30 14:26:23,52.2344549,02
525,21.0585034,7747,2024-01-30 15:51:00,52.2273506,4
521,21.2000127,7748,2024-01-30 15:50:59,52.1723444,012
402,21.1394822,7750,2024-01-30 15:51:00,52.236914,4
502,21.0154465,7751,2024-01-30 15:50:59,52.2169009,467
514,21.0684974,7752,2024-01-30 15:50:59,52.2299389,1
145,21.1094622,7753,2024-01-30 15:50:55,52.2853441,5
509,21.0281019,7754,2024-01-30 15:51:00,52.2573249,023
509,21.0041499,7755,2024-01-30 15:51:00,52.2889866,9
E-1,21.1013515,7757,2024-01-30 15:50:56,52.2231066,02
521,21.1871226,7758,2024-01-30 15:51:00,52.1853036,07
523,20.9126076,7759,2024-01-30 15:50:57,52.241057,018
750,20.9315099,776,2024-01-30 15:51:00,52.2937855,4
110,20.864727,777,2024-01-30 14:23:29,52.360081,06
150,20.8472042,778,2024-01-30 15:51:00,52.3414915,4
525,21.1968787,7800,2024-01-30 15:51:00,52.2083495,2
509,21.1177696,7801,2024-01-30 14:42:04,52.233746,023
143,21.0926487,7802,2024-01-30 15:51:00,52.2442694,2
145,21.1257037,7803,2024-01-30 15:50:54,52.2346974,7
145,21.0087585,7804,2024-01-30 15:51:00,52.2920929,1
520,21.115719,7805,2024-01-30 11:12:19,52.2335175,010
411,21.0152934,7806,2024-01-30 15:50:59,52.2188862,02
162,21.048194,7807,2024-01-30 15:51:00,52.2074162,2
523,21.0431911,7809,2024-01-30 15:51:00,52.224044,15
750,20.9280921,781,2024-01-30 15:51:00,52.2908963,06
520,21.0157797,7810,2024-01-30 15:51:00,52.2222632,011
158,21.0349296,7811,2024-01-30 15:50:59,52.2347944,3
188,21.0729516,7812,2024-01-30 15:50:57,52.2317933,3
125,21.0451679,7813,2024-01-30 15:51:00,52.2483587,4
507,21.1016464,7814,2024-01-30 15:50:59,52.223001,6
102,21.0793904,7815,2024-01-30 15:50:59,52.2526079,545
148,21.0096779,7816,2024-01-30 15:51:00,52.1543164,010
E-1,21.0447233,7817,2024-01-30 15:50:55,52.2465521,05
162,21.0357539,7819,2024-01-30 15:51:00,52.2561764,4
750,20.7148913,782,2024-01-30 15:50:56,52.3921688,05
151,21.1157919,7820,2024-01-30 15:50:59,52.2334805,06
411,21.0414727,7821,2024-01-30 15:51:00,52.223701,01
520,21.0451277,7823,2024-01-30 15:50:59,52.2244579,4
514,21.0380559,7824,2024-01-30 15:50:59,52.2226679,2
525,21.0890774,7825,2024-01-30 15:51:00,52.2360025,011
507,21.102374,7826,2024-01-30 15:50:59,52.2219281,7
507,21.0523292,7827,2024-01-30 15:51:00,52.2385031,5
521,21.1193053,7830,2024-01-30 15:50:56,52.23778,09
720,21.2858991,7832,2024-01-30 15:50:59,52.1857337,2
521,20.963786,7833,2024-01-30 15:50:58,52.207851,2
151,21.1046756,7834,2024-01-30 15:51:00,52.2301993,1
188,21.0848216,7835,2024-01-30 15:50:57,52.244167,07
E-2,21.033675,7836,2024-01-30 15:51:00,52.2034874,05
509,20.9724997,7837,2024-01-30 15:51:00,52.3201962,10
507,21.023288,7838,2024-01-30 15:50:56,52.232311,2
507,21.0053067,7839,2024-01-30 15:50:56,52.2295545,012
143,21.1161402,7840,2024-01-30 15:51:00,52.2348182,7
402,21.047164,7842,2024-01-30 15:51:00,52.1914039,7
151,21.0156616,7844,2024-01-30 15:51:00,52.2224556,05
102,21.1175797,7845,2024-01-30 15:16:22,52.2338364,09
507,21.0078026,7846,2024-01-30 15:51:00,52.2288586,3
521,21.1379214,7847,2024-01-30 15:50:59,52.2293822,6
521,21.0907542,7848,2024-01-30 15:51:00,52.2446472,08
102,21.1073202,7849,2024-01-30 15:50:59,52.2485594,548
525,21.1657639,7851,2024-01-30 15:50:59,52.2138494,012
188,21.0861363,7852,2024-01-30 15:50:58,52.2502341,4
145,21.1006207,7853,2024-01-30 15:51:00,52.2427402,9
521,21.0222205,7854,2024-01-30 15:51:00,52.232253,3
145,21.0733021,7855,2024-01-30 15:50:59,52.2883447,11
102,21.0433184,7856,2024-01-30 15:51:00,52.2459412,546
182,21.028313,7857,2024-01-30 15:50:48,52.220108,3
145,21.0005581,7858,2024-01-30 15:51:00,52.2912514,3
509,21.017787,7859,2024-01-30 15:50:59,52.2702454,15
523,21.1159443,7860,2024-01-30 10:40:31,52.2334798,022
E-1,21.116871,7861,2024-01-30 10:15:53,52.233568,05
507,21.011414,7862,2024-01-30 15:51:00,52.2300412,4
520,21.155956,7863,2024-01-30 15:50:59,52.2403787,010
145,21.1274396,7864,2024-01-30 15:51:00,52.2561098,014
502,21.0154992,7865,2024-01-30 15:50:59,52.2230535,719
521,21.1903338,7866,2024-01-30 15:50:57,52.1820525,010
507,21.0827884,7868,2024-01-30 15:50:59,52.2260487,010
141,21.0541232,7869,2024-01-30 15:50:59,52.2262705,4
502,21.2113195,7870,2024-01-30 15:50:59,52.2240427,465
402,21.1077086,7871,2024-01-30 15:51:00,52.2243356,014
525,21.1642187,7872,2024-01-30 15:51:00,52.2178482,3
143,21.178129,7873,2024-01-30 15:51:00,52.2574282,8
188,20.9799938,7874,2024-01-30 15:50:56,52.1878143,08
525,21.0051072,7875,2024-01-30 15:50:59,52.2290134,319
520,21.089441,7876,2024-01-30 15:50:52,52.235951,7
525,21.0151089,7877,2024-01-30 15:51:00,52.2168524,5
502,21.2309217,7879,2024-01-30 15:51:00,52.2234946,462
502,21.0421114,7880,2024-01-30 15:51:00,52.2239927,468
514,21.240222,7881,2024-01-30 15:51:00,52.2497227,4
141,21.0465704,7882,2024-01-30 15:50:59,52.2142556,6
182,20.9954081,7883,2024-01-30 15:51:00,52.2165015,4
125,21.1172827,7885,2024-01-30 11:44:01,52.2333549,4
125,21.1661368,7886,2024-01-30 15:50:57,52.2127046,3
151,21.0864175,7887,2024-01-30 15:50:59,52.2360939,04
151,21.0254755,7888,2024-01-30 15:50:57,52.219351,07
125,21.1546135,7889,2024-01-30 15:50:57,52.2262378,2
143,21.0163001,7890,2024-01-30 15:50:58,52.2174211,012
L48,21.2805203,80101,2024-01-30 15:51:00,52.2450603,1
L47,21.3034228,80102,2024-01-30 15:50:57,52.2418823,1
L26,21.1455596,80103,2024-01-30 15:49:16,52.320129,2
L47,21.2988497,80104,2024-01-30 15:50:41,52.2524689,02
L26,21.2113298,80105,2024-01-30 15:50:58,52.3266301,1
L38,21.250165,80106,2024-01-30 15:50:58,52.3445005,1
L48,21.3049938,80108,2024-01-30 15:50:24,52.2033481,02
143,21.05273,8300,2024-01-30 15:51:00,52.2260313,011
148,21.018314,8301,2024-01-30 15:50:57,52.1528845,1
517,20.8617535,8302,2024-01-30 15:50:54,52.1909098,9
166,21.0265683,8303,2024-01-30 15:50:59,52.2133216,012
217,21.0512878,8304,2024-01-30 15:50:59,52.1459183,5
136,20.9559083,8306,2024-01-30 15:50:55,52.2320583,8
127,20.9131261,8307,2024-01-30 15:50:58,52.208608,3
127,20.9347078,8308,2024-01-30 15:51:03,52.2015501,2
136,20.96464,8310,2024-01-30 15:50:56,52.2373201,017
138,21.0510751,8311,2024-01-30 15:51:00,52.2575095,9
143,20.9896806,8312,2024-01-30 15:50:56,52.2162113,4
193,21.036478,8313,2024-01-30 15:50:57,52.160521,07
710,21.1163736,8314,2024-01-30 15:50:56,52.0973053,4
710,21.0112825,8315,2024-01-30 15:50:58,52.0740061,08
166,21.0580293,8316,2024-01-30 15:50:50,52.1396628,010
136,21.0529783,8317,2024-01-30 15:51:03,52.1461218,013
136,20.9722963,8318,2024-01-30 15:50:59,52.2124698,016
727,20.9862926,8319,2024-01-30 15:50:56,52.0482136,2
501,21.0296301,8320,2024-01-30 15:50:56,52.2069858,6
187,20.889698,8321,2024-01-30 15:50:54,52.194169,11
308,21.0171641,8322,2024-01-30 15:50:56,52.1890836,02
504,21.0655243,8323,2024-01-30 15:50:56,52.1311793,4
148,21.070332,8324,2024-01-30 15:50:59,52.2029343,6
136,21.0069433,8325,2024-01-30 15:50:56,52.1709695,1
187,20.9518393,8326,2024-01-30 15:51:00,52.2117223,2
710,21.0486964,8327,2024-01-30 15:50:59,52.0768985,2
710,21.0497165,8328,2024-01-30 15:50:55,52.0768243,3
174,21.007575,8329,2024-01-30 15:50:55,52.20976,08
522,21.0249528,8331,2024-01-30 15:51:00,52.2108135,4
148,20.9781895,8333,2024-01-30 15:50:57,52.1694756,9
172,21.032377,8334,2024-01-30 15:50:59,52.201408,1
217,21.0673543,8335,2024-01-30 15:51:01,52.169988,2
501,21.0033725,8336,2024-01-30 15:50:56,52.2300268,2
501,21.0346618,8337,2024-01-30 15:50:59,52.2026371,5
504,20.9849191,8338,2024-01-30 15:50:57,52.2023008,012
710,21.1360808,8339,2024-01-30 15:50:58,52.0966413,1
501,21.024745,8340,2024-01-30 15:50:49,52.211091,1
217,21.0362574,8341,2024-01-30 15:50:59,52.1769937,06
727,20.9871033,8342,2024-01-30 15:50:53,52.0483467,3
106,21.0243883,8343,2024-01-30 15:50:55,52.2422,7
724,21.11302,8344,2024-01-30 15:50:53,52.1082417,667
522,21.034893,8345,2024-01-30 15:50:58,52.202128,3
709,21.0234533,8346,2024-01-30 15:50:58,52.0813917,3
143,21.138483,8347,2024-01-30 15:50:50,52.243859,1
162,21.036336,8348,2024-01-30 15:50:45,52.256451,014
742,21.0929283,8349,2024-01-30 15:50:51,52.13115,761
710,21.067661,8350,2024-01-30 15:50:46,52.129293,5
217,21.0708033,8351,2024-01-30 15:50:49,52.1622717,4
141,20.9892233,8352,2024-01-30 15:50:52,52.1973817,5
174,21.0101783,8353,2024-01-30 15:50:45,52.20286,1
148,21.0487367,8355,2024-01-30 15:50:57,52.177745,7
742,21.1966367,8356,2024-01-30 15:50:56,52.0050517,1
522,21.0129883,8357,2024-01-30 15:50:48,52.2277717,1
172,21.0483071,8358,2024-01-30 15:50:55,52.1782021,3
709,21.0186217,8359,2024-01-30 15:50:58,52.099495,422
319,21.19393,8360,2024-01-30 15:50:48,52.178443,03
148,21.0444967,8361,2024-01-30 15:50:51,52.177335,2
317,20.999935,8362,2024-01-30 15:50:53,52.1751467,5
522,21.0292517,8363,2024-01-30 15:50:55,52.20714,012
504,20.9824817,8364,2024-01-30 15:50:54,52.1826617,1
165,21.0007138,8365,2024-01-30 15:50:59,52.1748981,2
402,21.0115017,8367,2024-01-30 15:50:54,52.17455,1
522,21.034706,8368,2024-01-30 15:50:49,52.202636,011
138,21.001655,8369,2024-01-30 15:50:59,52.1879367,012
402,21.048278,8397,2024-01-30 15:50:49,52.193145,2
520,21.1304467,8399,2024-01-30 15:50:57,52.2375667,8
705,21.026319,8441,2024-01-30 15:50:57,52.322784,63
140,21.052797,8443,2024-01-30 15:50:56,52.276672,09
112,20.954023,8444,2024-01-30 15:50:59,52.2763087,1
245,21.096306,8445,2024-01-30 15:50:58,52.286102,1
414,20.958412,8446,2024-01-30 15:51:00,52.266407,06
509,21.10227,8447,2024-01-30 15:50:41,52.221938,4
140,21.0469317,8448,2024-01-30 13:54:54,52.2647042,064
512,21.048716,8449,2024-01-30 15:50:59,52.25214,4
527,21.056688,8450,2024-01-30 15:50:58,52.324013,010
527,21.051895,8451,2024-01-30 15:50:56,52.292519,012
509,21.0343522,8452,2024-01-30 15:50:59,52.2546882,020
738,21.128563,8453,2024-01-30 15:50:57,52.351627,5
500,20.981806,8454,2024-01-30 15:50:56,52.254436,6
102,21.042007,8455,2024-01-30 15:50:58,52.242126,547
145,21.0008409,8456,2024-01-30 15:50:56,52.2913487,2
132,21.0604052,8457,2024-01-30 15:50:58,52.3150499,1
509,21.0473635,8458,2024-01-30 15:18:44,52.2645952,021
509,20.966137,8459,2024-01-30 15:51:00,52.318829,13
509,21.094391,8460,2024-01-30 15:50:56,52.227417,021
511,20.967087,8462,2024-01-30 15:50:56,52.313377,07
527,21.057858,8463,2024-01-30 15:50:59,52.299767,013
132,20.978149,8464,2024-01-30 15:50:57,52.279232,06
527,21.068344,8465,2024-01-30 15:50:59,52.323566,54
519,21.08304,8500,2024-01-30 15:50:44,52.166481,3
709,21.017748,8501,2024-01-30 15:50:58,52.074686,1
172,20.963233,8502,2024-01-30 15:50:51,52.217196,8
519,21.00588,8503,2024-01-30 15:50:51,52.22878,5
138,21.0198483,8504,2024-01-30 15:50:52,52.2117967,7
162,21.027924,8505,2024-01-30 15:50:56,52.260508,5
709,21.024013,8506,2024-01-30 15:50:51,52.180033,429
168,21.0430283,8507,2024-01-30 15:50:48,52.2066217,3
522,21.0441567,8508,2024-01-30 15:50:53,52.1926917,6
148,21.087308,8511,2024-01-30 15:50:44,52.244856,5
522,20.997074,8512,2024-01-30 15:50:54,52.187779,012
501,21.0424067,8513,2024-01-30 15:50:57,52.194255,4
501,21.055625,8514,2024-01-30 15:51:00,52.1818233,3
724,20.996991,8515,2024-01-30 14:42:46,52.187881,01
162,21.035545,8517,2024-01-30 15:50:48,52.2226867,7
141,21.0310917,8518,2024-01-30 15:50:50,52.2070517,2
402,21.1535333,8519,2024-01-30 15:50:44,52.23942,5
519,21.0149233,8520,2024-01-30 15:50:46,52.2168183,1
174,20.9997917,8521,2024-01-30 15:50:54,52.231305,3
174,21.019705,8523,2024-01-30 15:50:55,52.1843783,6
522,21.056555,8524,2024-01-30 15:50:49,52.1809967,2
402,21.0190233,8525,2024-01-30 15:50:45,52.173395,8
709,21.024385,8526,2024-01-30 15:50:53,52.1799433,6
504,21.0038683,8528,2024-01-30 15:50:53,52.2294583,8
217,21.043428,8529,2024-01-30 15:50:40,52.175498,3
709,21.0174133,8531,2024-01-30 15:50:59,52.1401617,5
522,21.040285,8534,2024-01-30 15:50:59,52.1962783,010
710,21.1103817,8535,2024-01-30 15:50:47,52.1127967,6
402,20.993206,8536,2024-01-30 15:50:51,52.178755,9
504,20.9849717,8538,2024-01-30 15:50:38,52.2010283,9
174,20.9953767,8539,2024-01-30 15:50:51,52.1702033,5
138,21.0209133,8540,2024-01-30 15:50:52,52.210745,011
504,20.9902917,8541,2024-01-30 15:50:48,52.2170167,013
709,21.01828,8542,2024-01-30 15:50:54,52.127025,7
174,21.0202367,8544,2024-01-30 15:50:54,52.1839117,4
504,21.0687217,8545,2024-01-30 15:50:46,52.1289483,3
136,21.0074767,8547,2024-01-30 15:50:57,52.1704667,014
174,21.0063817,8548,2024-01-30 15:50:58,52.211845,371
401,21.037206,8550,2024-01-30 15:50:48,52.154396,8
317,20.943635,8551,2024-01-30 15:50:57,52.175383,1
187,21.044435,8552,2024-01-30 15:50:59,52.221975,8
174,20.9976317,8554,2024-01-30 15:50:53,52.2331667,07
136,20.997279,8556,2024-01-30 12:37:07,52.187598,014
709,21.0236317,8557,2024-01-30 15:50:59,52.1791833,9
148,21.0835933,8558,2024-01-30 15:50:55,52.2070933,3
401,20.8826733,8559,2024-01-30 15:50:54,52.1953667,030
709,21.0178733,8560,2024-01-30 15:50:46,52.1270133,4
182,21.069003,8561,2024-01-30 15:50:55,52.230106,2
E-1,21.117798,8562,2024-01-30 14:59:22,52.233555,03
520,21.01077,8563,2024-01-30 15:50:40,52.231675,6
125,21.0431483,8565,2024-01-30 15:50:57,52.2476717,5
202,21.0519517,8566,2024-01-30 15:50:51,52.2476733,09
E-1,21.038748,8567,2024-01-30 15:50:53,52.243695,04
520,21.0784967,8568,2024-01-30 15:50:58,52.2347833,3
402,21.0318467,8569,2024-01-30 15:50:58,52.1734717,010
402,21.1201983,8570,2024-01-30 15:50:59,52.2317633,6
411,21.2392083,8571,2024-01-30 15:50:48,52.21618,464
E-2,21.08428,8572,2024-01-30 15:51:00,52.1667183,01
720,21.316415,8573,2024-01-30 15:50:47,52.1629533,1
509,20.946966,8574,2024-01-30 15:51:00,52.340076,024
502,21.113565,8575,2024-01-30 15:50:55,52.233101,1
507,21.05711,8576,2024-01-30 15:50:47,52.2372483,1
525,21.018275,8577,2024-01-30 15:50:54,52.2178667,7
704,21.2340073,8578,2024-01-30 15:50:57,52.2233931,03
521,21.008398,8579,2024-01-30 15:50:57,52.228921,1
705,21.070383,8580,2024-01-30 15:50:58,52.471811,08
511,20.97391,8581,2024-01-30 15:50:54,52.315505,08
503,21.026579,8582,2024-01-30 15:50:53,52.214149,7
511,20.96915,8584,2024-01-30 15:50:58,52.3257867,2
509,20.991785,8585,2024-01-30 15:50:50,52.301141,14
120,21.0422067,8586,2024-01-30 15:50:59,52.25784,1
511,20.927615,8587,2024-01-30 15:50:48,52.2918233,3
160,20.9985417,8588,2024-01-30 15:50:50,52.2335467,52
140,21.1111717,8589,2024-01-30 15:50:53,52.36092,05
116,21.005334,8590,2024-01-30 15:50:48,52.24909,14
145,21.0982533,8591,2024-01-30 15:50:46,52.286105,10
509,20.95041,8592,2024-01-30 15:50:50,52.3194833,11
199,21.1797517,8593,2024-01-30 15:50:54,52.2692033,05
340,21.0529567,8594,2024-01-30 15:50:57,52.276585,05
145,21.007848,8595,2024-01-30 15:50:57,52.285413,015
148,21.050699,8800,2024-01-30 15:50:55,52.1553436,8
141,21.0338076,8801,2024-01-30 15:50:59,52.2016405,8
217,21.0557168,8802,2024-01-30 15:50:56,52.149111,1
522,21.0195126,8804,2024-01-30 15:51:00,52.2120515,013
141,21.033967,8805,2024-01-30 15:50:56,52.2031501,9
317,21.0498755,8806,2024-01-30 15:50:57,52.173748,4
166,21.024757,8807,2024-01-30 15:50:55,52.2209028,011
143,21.1506891,8808,2024-01-30 15:50:56,52.26076,09
401,20.8826466,8809,2024-01-30 15:50:59,52.1948528,029
136,21.052818,8810,2024-01-30 15:50:57,52.145978,3
504,21.043502,8812,2024-01-30 15:50:56,52.1455849,010
731,21.0008683,8813,2024-01-30 15:50:59,52.2913166,478
723,20.9508931,8814,2024-01-30 15:50:53,52.3447353,477
165,21.0069904,8815,2024-01-30 15:50:55,52.1780235,3
136,20.984917,8816,2024-01-30 15:51:00,52.2008008,12
193,21.0268698,8817,2024-01-30 15:50:58,52.1735051,08
319,21.041495,8819,2024-01-30 15:50:54,52.1471993,06
160,20.9970271,8820,2024-01-30 15:51:00,52.2363836,058
Z26,21.0470558,8821,2024-01-30 15:50:58,52.2638641,04
723,20.9509293,8822,2024-01-30 15:50:56,52.3441048,476
143,20.9969846,8823,2024-01-30 15:50:52,52.185921,010
143,20.9967261,8824,2024-01-30 15:50:59,52.1876136,09
308,21.006479,8825,2024-01-30 15:51:00,52.1891066,01
217,21.0569026,8826,2024-01-30 15:50:56,52.1480718,07
411,21.1023628,8827,2024-01-30 15:50:55,52.2221281,04
125,21.1211616,8828,2024-01-30 15:50:51,52.2367415,07
162,21.035994,8829,2024-01-30 15:50:56,52.2211618,012
158,20.9949626,8830,2024-01-30 15:50:59,52.226052,9
151,21.0836481,8832,2024-01-30 15:50:51,52.2327415,3
411,21.070651,8833,2024-01-30 15:50:45,52.225039,03
199,21.0438661,8835,2024-01-30 15:50:56,52.2924121,06
125,21.1964591,8836,2024-01-30 15:50:54,52.208329,06
143,21.0144968,8837,2024-01-30 15:50:58,52.2168311,3
199,21.1146343,8839,2024-01-30 15:51:00,52.2349683,1
141,21.031357,8841,2024-01-30 15:50:58,52.206277,7
523,21.1076301,8842,2024-01-30 15:50:59,52.2489733,12
172,20.9856289,8843,2024-01-30 15:50:55,52.1980906,9
143,21.0861865,8844,2024-01-30 15:50:56,52.2450071,6
402,21.1560716,8846,2024-01-30 15:50:53,52.2402749,013
523,21.0388496,8848,2024-01-30 15:50:53,52.2228048,16
523,20.8990483,8850,2024-01-30 15:50:54,52.2584376,3
704,21.303191,8851,2024-01-30 15:50:51,52.218471,1
143,21.1153648,8852,2024-01-30 15:18:33,52.2344981,2
143,21.035842,8853,2024-01-30 15:50:55,52.2220436,5
523,20.956708,8854,2024-01-30 15:50:52,52.2284363,2
523,20.898316,8855,2024-01-30 15:50:56,52.258445,4
160,21.0469585,8856,2024-01-30 14:39:26,52.2647125,058
527,21.0578146,8857,2024-01-30 15:50:55,52.3195025,55
512,21.0659328,8859,2024-01-30 15:50:52,52.2752606,2
340,21.1122468,8860,2024-01-30 15:50:55,52.3319031,01
138,20.996404,8861,2024-01-30 15:50:53,52.169793,6
340,21.0472403,8862,2024-01-30 15:25:10,52.2646195,06
731,20.977573,8863,2024-01-30 15:50:56,52.313674,475
E-2,21.0378561,8864,2024-01-30 15:50:58,52.1988996,02
340,21.0889586,8865,2024-01-30 15:50:58,52.3036646,07
723,21.0479558,8866,2024-01-30 15:51:02,52.2635913,01
138,21.0021373,8867,2024-01-30 15:50:59,52.189892,4
731,20.946375,8868,2024-01-30 15:50:59,52.3629235,731
340,21.0634728,8869,2024-01-30 15:50:56,52.2728615,04
723,21.0003376,8870,2024-01-30 15:50:59,52.2931535,732
240,21.0638143,8871,2024-01-30 15:50:54,52.311281,04
731,20.9246051,8872,2024-01-30 15:50:54,52.3787958,479
527,21.060519,8873,2024-01-30 15:50:58,52.3106648,53
527,21.056821,8875,2024-01-30 15:50:55,52.2984438,059
527,21.0598356,8876,2024-01-30 15:50:56,52.3040138,011
199,21.163633,8877,2024-01-30 15:50:54,52.2605663,2
723,21.0449768,8879,2024-01-30 15:50:55,52.2654916,732
504,20.9966086,8880,2024-01-30 15:50:57,52.179377,011
136,21.0469098,8881,2024-01-30 15:50:55,52.1508301,018
148,21.1006615,8882,2024-01-30 15:50:59,52.2425631,4
172,20.997105,8883,2024-01-30 15:50:57,52.1868728,011
187,20.9864631,8884,2024-01-30 15:50:40,52.2162646,3
709,21.0264815,8885,2024-01-30 15:50:56,52.0765131,011
162,21.085033,8886,2024-01-30 15:50:41,52.193388,08
136,20.9568043,8887,2024-01-30 15:50:57,52.2307315,10
165,21.0243585,8889,2024-01-30 15:50:57,52.1797346,4
504,20.9898088,8890,2024-01-30 15:50:58,52.2237245,7
522,21.0617168,8891,2024-01-30 15:50:52,52.1760028,09
166,21.036833,8892,2024-01-30 15:50:42,52.20018,661
162,21.0352296,8893,2024-01-30 15:50:57,52.2560103,013
165,21.0016381,8894,2024-01-30 15:50:57,52.1563431,1
218,21.0246791,8895,2024-01-30 15:50:57,52.1908953,4
138,21.04495,8896,2024-01-30 15:50:56,52.248883,2
141,20.950845,8897,2024-01-30 15:50:52,52.182768,10
136,21.0011375,8898,2024-01-30 15:50:54,52.1888453,6
262,21.053663,9062,2024-01-30 15:50:59,52.276306,1
104,21.032419,9063,2024-01-30 15:50:53,52.298885,1
900,20.951477,9064,2024-01-30 15:50:58,52.343636,1
211,20.956783,9065,2024-01-30 15:50:56,52.331421,011
104,21.031551,9066,2024-01-30 15:50:50,52.293289,04
161,21.224768,9067,2024-01-30 15:50:51,52.186615,1
332,21.03187,9068,2024-01-30 15:50:59,52.325573,1
314,21.031847,9069,2024-01-30 15:50:55,52.326077,1
314,21.032501,9070,2024-01-30 15:50:58,52.318413,2
161,21.224588,9071,2024-01-30 15:50:08,52.18623,2
161,21.211271,9072,2024-01-30 15:50:57,52.160973,03
211,20.983959,9074,2024-01-30 15:50:11,52.303146,1
211,20.925404,9075,2024-01-30 15:51:00,52.348286,09
211,21.001001,9076,2024-01-30 15:50:41,52.291515,2
262,21.082968,9078,2024-01-30 15:51:00,52.284149,03
104,21.033306,9079,2024-01-30 15:50:51,52.334812,2
314,20.961279,9080,2024-01-30 15:50:56,52.316231,454
104,21.031614,9081,2024-01-30 15:50:55,52.326611,03
314,20.976839,9082,2024-01-30 15:50:56,52.314693,4
262,21.088865,9083,2024-01-30 15:50:55,52.286491,2
211,20.941475,9086,2024-01-30 15:50:33,52.324158,012
211,20.957598,9087,2024-01-30 15:50:27,52.327515,3
211,20.966101,9088,2024-01-30 15:50:57,52.312267,461
211,20.9566,9092,2024-01-30 15:51:00,52.331268,08
211,20.942209,9094,2024-01-30 15:50:59,52.348492,010
133,20.971137,9201,2024-01-30 15:51:00,52.350465,1
133,20.9610534,9202,2024-01-30 15:50:47,52.3344813,348
164,21.076993,9203,2024-01-30 15:50:58,52.167817,1
201,20.9251558,9204,2024-01-30 15:50:59,52.2606023,4
164,21.144561,9205,2024-01-30 15:50:56,52.143167,2
164,21.062114,9206,2024-01-30 15:50:57,52.188177,3
201,20.9175078,9207,2024-01-30 15:50:59,52.2611711,3
239,21.0150948,9208,2024-01-30 15:50:56,52.1515171,572
201,20.9488041,9212,2024-01-30 15:50:58,52.2414528,2
203,20.9231527,9214,2024-01-30 15:50:57,52.2791875,1
203,20.9317838,9215,2024-01-30 15:50:54,52.2896076,472
133,20.9523083,9220,2024-01-30 15:50:56,52.3169061,2
809,21.025648,9221,2024-01-30 15:50:57,52.144861,574
201,20.944537,9226,2024-01-30 15:50:57,52.265008,1
815,21.0317766,9227,2024-01-30 15:50:58,52.1488321,571
201,20.9446375,9228,2024-01-30 15:50:58,52.2655441,05
203,20.8825169,9229,2024-01-30 15:51:00,52.2063762,03
211,20.978227,9230,2024-01-30 15:50:59,52.302428,460
211,20.9439214,9231,2024-01-30 15:51:00,52.3386321,5
211,20.9423265,9232,2024-01-30 15:50:58,52.3484815,6
305,21.1370248,9242,2024-01-30 15:50:58,52.2210598,1
239,21.038135,9245,2024-01-30 15:50:58,52.1544,775
239,21.0383198,9251,2024-01-30 15:50:55,52.1537636,573
Z12,20.9280246,9252,2024-01-30 15:51:00,52.290807,1
264,21.1317664,9253,2024-01-30 15:50:59,52.1325592,1
147,21.229155,9301,2024-01-30 15:50:56,52.216602,06
739,21.018839,9302,2024-01-30 15:50:54,52.098419,426
739,21.036324,9303,2024-01-30 15:50:55,52.093006,4
135,21.0775702,9304,2024-01-30 12:25:27,52.2684345,07
147,21.118147,9311,2024-01-30 15:50:57,52.199688,09
142,21.087517,9312,2024-01-30 15:50:57,52.244663,5
147,21.052422,9313,2024-01-30 15:50:59,52.250259,010
196,21.160347,9314,2024-01-30 15:50:56,52.257309,03
135,21.0654327,9315,2024-01-30 13:43:03,52.2463994,5
142,21.135769,9316,2024-01-30 15:50:59,52.196934,1
179,21.030668,9317,2024-01-30 15:50:56,52.148098,11
739,21.053629,9318,2024-01-30 15:50:55,52.100094,6
179,21.059933,9319,2024-01-30 15:50:57,52.148434,6
142,21.241631,9320,2024-01-30 15:50:54,52.168995,469
256,21.070332,9321,2024-01-30 15:51:00,52.324207,1
196,21.178268,9322,2024-01-30 15:50:56,52.26062,2
135,21.042734,9323,2024-01-30 15:50:58,52.258221,6
147,21.183975,9325,2024-01-30 15:51:00,52.206783,08
179,21.04417,9326,2024-01-30 15:50:58,52.149067,51
739,21.021172,9327,2024-01-30 15:50:52,52.179546,1
